,validDate,stoxxId,currency,adjustedOpenPrice,adjustedOpenNet,adjustedOpenGross,adjustmentFactor,closePrice,freeFloat,shares,Capfactor
12361,20240229,IN81V9,INR,205.15,205.15,205.15,,205.65,0.4525,699148538.0,1.0
12362,20240229,MY708Z,MYR,0.405,0.405,0.405,,0.395,0.6064,527777441.0,
12363,20240229,VN708X,VND,27700.0,27700.0,27700.0,,27750.0,0.613,310997953.0,
12364,20240229,TR10K5,TRY,315.5,315.5,315.5,,308.0,0.2833,52000000.0,1.0
12365,20240229,US12H6,USD,21.35,21.35,21.35,,21.93,1.0,39979289.0,1.0
12366,20240229,US50OF,USD,112.55,112.55,112.55,,113.12,1.0,27811203.0,1.0
12367,20240229,CN15OT,CNY,7.71,7.71,7.71,,8.28,0.5486,402149793.0,
12368,20240229,PK801I,PKR,33.5,33.5,33.5,,33.6,0.4941,380860447.0,
12369,20240229,CN836G,CNY,2.67,2.67,2.67,,2.69,0.881,6800495825.0,
12370,20240229,CN842D,CNY,4.21,4.21,4.21,,4.44,0.5464,2080937640.0,
12371,20240229,US14D4,USD,7.48,7.48,7.48,,7.35,0.8176,32334184.0,1.0
12372,20240229,US1591,USD,1.5,1.5,1.5,,1.52,0.9389,44698931.0,1.0
12373,20240229,TW02ZQ,TWD,27.45,27.45,27.45,,27.95,0.7312,4180000193.0,1.0
12374,20240229,US9EBK,USD,68.0,68.0,68.0,,67.65,0.8515,17040340.0,
12375,20240229,IN70NZ,INR,274.5,274.5,274.5,,273.9,0.4901,79524560.0,1.0
12376,20240229,SE70AN,SEK,1344.2,1344.2,1344.2,,1341.4,0.8961,215604777.0,1.0
12377,20240229,JP70R6,JPY,776.0,776.0,776.0,,760.0,0.8918,40480500.0,1.0
12378,20240229,FI10GE,EUR,8.0,8.0,8.0,,8.05,0.4036,65269993.0,
12379,20240229,KR1BCZ,KRW,3965.0,3965.0,3965.0,,3970.0,0.89,27922396.0,1.0
12380,20240229,BR20BF,BRL,2.44,2.44,2.44,,2.36,0.4306,284014325.0,1.0
12381,20240229,US9G7I,USD,29.91,29.91,29.91,,29.72,1.0,46437704.0,1.0
12382,20240229,ID80EH,IDR,1230.0,1230.0,1230.0,,1250.0,0.2021,13518100000.0,1.0
12383,20240229,VN80B1,VND,136300.0,136300.0,136300.0,,145000.0,0.5346,136243591.0,
12384,20240229,CN0RJ9,CNY,1.91,1.91,1.91,,1.98,0.636,1391668739.0,
12385,20240229,JP70ET,JPY,1815.5,1815.5,1815.5,,1774.5,0.9482,76564388.0,1.0
12386,20240229,CN03RT,CNY,3.59,3.59,3.59,,3.65,0.6225,1465790928.0,
12387,20240229,514146,CAD,52.44,52.44,52.44,,52.33,1.0,488500000.0,1.0
12388,20240229,MY10I3,MYR,0.015,0.015,0.015,,0.015,0.6586,5105112568.0,1.0
12389,20240229,US135V,USD,13.56,13.56,13.56,,13.79,0.3931,163959225.0,1.0
12390,20240229,CN80BI,CNY,68.6,68.6,68.6,,69.48,0.2567,609152431.0,
12391,20240229,CN823C,CNY,15.78,15.78,15.78,,16.17,0.4166,838335003.0,
12392,20240229,KR82AV,KRW,9210.0,9210.0,9210.0,,9100.0,0.5189,10192640.0,1.0
12393,20240229,US9C7E,USD,13.77,13.77,13.77,,13.95,1.0,18794030.0,1.0
12394,20240229,697245,HKD,33.25,33.25,33.25,,33.95,0.4809,3244176905.0,1.0
12395,20240229,IL2049,ILS,1546.1,1546.1,1546.1,,1559.7,0.5232,3839407.0,1.0
12396,20240229,IN018E,INR,5419.35,5419.35,5419.35,,5449.85,0.25,211908375.0,1.0
12397,20240229,576162,EUR,12.925,12.925,12.925,,12.9,0.9357,191400000.0,1.0
12398,20240229,ID3075,IDR,458.0,458.0,458.0,,470.0,0.2561,61197518483.0,1.0
12399,20240229,FR1029,EUR,340.0,340.0,340.0,,332.0,0.503,8458000.0,1.0
12400,20240229,661942,JPY,2473.0,2473.0,2473.0,,2449.0,0.6161,149321421.0,1.0
12401,20240229,494340,EUR,25.3,25.3,25.3,,25.24,0.6214,178549163.0,1.0
12402,20240229,MY006Q,MYR,2.81,2.81,2.81,,2.78,0.2837,9163573282.0,1.0
12403,20240229,B00RQ8,NOK,29.0,29.0,29.0,,30.2,0.933,66822679.0,1.0
12404,20240229,IL2038,ILS,272.6,272.6,272.6,,282.0,0.6245,15332667.0,1.0
12405,20240229,LFUS,USD,236.67,236.67,236.67,,238.24,1.0,24902916.0,1.0
12406,20240229,CN0CLW,CNY,6.66,6.66,6.66,,6.95,0.8744,573737680.0,
12407,20240229,CN12KM,CNY,11.61,11.61,11.61,,12.0,0.5604,1074302990.0,
12408,20240229,CN0739,CNY,2.99,2.99,2.99,,3.02,0.7179,1483934025.0,
12409,20240229,CN0L2M,CNY,15.18,15.18,15.18,,15.63,0.4983,358729343.0,
12410,20240229,KR11KX,KRW,23350.0,23350.0,23350.0,,23150.0,0.4548,14409333.0,1.0
12411,20240229,TW03E6,TWD,187.5,187.5,187.5,,191.0,0.9445,844856199.0,1.0
12412,20240229,DE3093,EUR,65.12,65.12,65.12,,65.0,1.0,34231943.0,1.0
12413,20240229,BE109Z,EUR,16.355,16.355,16.355,,16.345,0.4272,220024713.0,1.0
12414,20240229,JP102B,JPY,1868.5,1868.5,1868.5,,1866.5,0.9137,103325329.0,1.0
12415,20240229,PL006G,PLN,50.0,50.0,50.0,,49.9,0.4911,51894251.0,
12416,20240229,MY22PD,MYR,0.63,0.63,0.63,,0.635,0.3491,2733434465.0,1.0
12417,20240229,CN0WKF,CNY,2.81,2.81,2.81,,2.88,0.6937,1160145046.0,
12418,20240229,BR02TX,BRL,8.22,8.22,8.22,,8.14,0.5188,820566246.0,1.0
12419,20240229,CN188G,CNY,15.55,15.55,15.55,,16.46,0.7062,564546000.0,
12420,20240229,575339,EUR,44.0,44.0,44.0,,44.0,0.1263,78817994.0,
12421,20240229,KR116J,KRW,25500.0,25500.0,25500.0,,24900.0,0.8183,52225994.0,1.0
12422,20240229,012715,GBP,12.295,12.295,12.295,,12.42,0.9369,3242039598.0,1.0
12423,20240229,GIB.A,CAD,155.72,155.72,155.72,,155.82,1.0,205872778.0,1.0
12424,20240229,CN191A,CNY,5.2,5.2,5.2,,5.26,0.689,649592550.0,
12425,20240229,ES041,SEK,33.6,33.6,33.6,,33.96,1.0,58625045.0,1.0
12426,20240229,KR40BQ,KRW,3950.0,3950.0,3950.0,,3920.0,0.3667,95716791.0,1.0
12427,20240229,CN13RU,CNY,42.03,42.03,42.03,,43.29,0.7204,2002986332.0,
12428,20240229,274642,CAD,32.24,32.24,32.24,,32.21,1.0,1817599761.0,1.0
12429,20240229,IN01Z5,INR,5498.0,5498.0,5498.0,,5496.35,0.25,25000000.0,1.0
12430,20240229,VN22K6,VND,71400.0,71400.0,71400.0,,73500.0,0.565,220052347.0,
12431,20240229,US317X,USD,83.41,83.41,83.41,,83.66,1.0,60783621.0,1.0
12432,20240229,VN50H4,VND,23300.0,23300.0,23300.0,,22900.0,0.6189,151316805.0,
12433,20240229,CN636E,HKD,9.77,9.77,9.77,,9.83,0.7798,1903714428.0,1.0
12434,20240229,CN0M0L,CNY,7.11,7.11,7.11,,7.27,0.6012,1192275016.0,
12435,20240229,IPL,CAD,46.67,46.67,46.67,,46.65,1.0,2125574412.0,1.0
12436,20240229,HK00YZ,HKD,8.34,8.34,8.34,,8.5,0.5409,1817026508.0,1.0
12437,20240229,TW11ZQ,TWD,64.8,64.8,64.8,,66.8,0.8451,321146341.0,1.0
12438,20240229,KR62I1,KRW,1500.0,1500.0,1500.0,,1489.0,0.8254,73824118.0,1.0
12439,20240229,CN07U0,CNY,4.3,4.3,4.3,,4.53,0.9327,18779080767.0,
12440,20240229,207734,CAD,26.84,26.84,26.84,,26.38,1.0,43560618.0,1.0
12441,20240229,US20PD,USD,484.02,484.02,484.02,,490.13,1.0,2219607026.0,1.0
12442,20240229,476634,CHF,41.0,41.0,41.0,,40.45,0.4741,116919500.0,1.0
12443,20240229,IN814I,INR,332.4,332.4,332.4,,331.5,0.4746,92796000.0,1.0
12444,20240229,SE805J,SEK,200.0,200.0,200.0,,199.0,0.3052,11394125.0,
12445,20240229,TW03F7,TWD,567.0,567.0,567.0,,569.0,1.0,512863641.0,1.0
12446,20240229,TW03SK,TWD,59.8,59.8,59.8,,59.8,0.5709,568845921.0,1.0
12447,20240229,TW03JB,TWD,130.0,130.0,130.0,,132.0,0.4782,498383191.0,1.0
12448,20240229,TW02NE,TWD,15.35,15.35,15.35,,15.4,0.9171,1496854211.0,1.0
12449,20240229,US9814,USD,14.26,14.26,14.26,,14.24,0.7854,184517048.0,1.0
12450,20240229,IL3017,ILS,18.89,18.89,18.89,,19.3,0.3274,94166944.0,1.0
12451,20240229,BR0439,BRL,12.82,12.82,12.82,,12.83,0.5286,1584572378.0,1.0
12452,20240229,B0MFTM,GBP,5.618,5.618,5.618,,5.666,1.0,815371997.0,1.0
12453,20240229,CN1C7J,CNY,4.99,4.99,4.99,,5.13,0.7463,1279800000.0,
12454,20240229,026527,GBP,19.17,19.17,19.17,,19.24,0.911,112290929.0,1.0
12455,20240229,IN028F,INR,1152.2,1152.2,1152.2,,1149.7,0.6103,465588632.0,1.0
12456,20240229,CN87KY,HKD,0.133,0.133,0.133,,0.13,0.5435,22399550432.0,
12457,20240229,US16HA,USD,22.93,22.93,22.93,,22.98,1.0,42174062.0,1.0
12458,20240229,US18D8,USD,14.28,14.28,14.28,,15.4,1.0,66398142.0,1.0
12459,20240229,GB150X,GBP,0.53399994,0.533999974,0.533999974,,0.54,0.57,239301189.572048,
12460,20240229,US9IZC,USD,26.58,26.58,26.58,,26.63,1.0,65077705.0,1.0
12461,20240229,CN11FG,CNY,4.04,4.04,4.04,,4.15,0.4602,1841528480.0,
12462,20240229,CN8H4S,CNY,27.05,27.05,27.05,,28.46,0.5491,120000000.0,
12463,20240229,CN8TTT,CNY,21.2,21.2,21.2,,22.49,0.4646,463500000.0,
12464,20240229,FI30DD,EUR,0.5,0.49999975,0.499999644,,0.48500002,0.91,706658240.0,
12465,20240229,SE341E,SEK,0.801,0.800999962,0.800999946,,0.79900003,0.77,578168800.0,
12466,20240229,FI30YY,EUR,2.5900002,2.590000094,2.590000049,,2.6000004,0.41,12786350.0,
12467,20240229,CN7R96,CNY,17.23,17.23,17.23,,18.15,0.7762,159039975.0,
12468,20240229,GB3QXH,GBP,0.12150002,0.121500009,0.121500009,,0.1175,0.53,252227180.445436,
12469,20240229,GB113W,USD,66.08,66.08,66.08,,66.66,0.9371,787132188.0,
12470,20240229,IN1118,INR,1052.6,1052.6,1052.6,,1069.0,0.4068,29111550.0,1.0
12471,20240229,NO11FS,NOK,10.04,10.04,10.04,,9.9,0.5998,107427112.0,
12472,20240229,CN1UE8,CNY,23.87,23.87,23.87,,24.27,0.5644,1116912463.0,
12473,20240229,CN1YDB,CNY,12.34,12.34,12.34,,12.72,0.3995,398592000.0,
12474,20240229,DE114X,EUR,578.0,578.0,578.0,,574.0,0.8,864712.0,1.0
12475,20240229,US3MX8,USD,60.55,60.55,60.55,,60.41,0.801,41553680.0,1.0
12476,20240229,CN8O50,CNY,11.85,11.85,11.85,,12.29,0.4992,224666700.0,
12477,20240229,SE3C4P,SEK,45.300004,45.300008688,45.300010698,,46.199997,0.24,16607140.0,
12478,20240229,CN8SYX,CNY,37.64,37.64,37.64,,39.26,0.5278,99249682.0,
12479,20240229,US9KVA,USD,25.7,25.7,25.7,,25.62,0.9288,62022530.0,1.0
12480,20240229,CA90OJ,CAD,19.39,19.39,19.39,,19.04,1.0,34272395.0,1.0
12481,20240229,AU19XB,AUD,0.22,0.22,0.22,,0.22,1.0,385978060.0,1.0
12482,20240229,US3PO2,USD,11.71,11.71,11.71,,11.44,0.624,803921356.0,1.0
12483,20240229,US3QKZ,USD,1.52,1.52,1.52,,1.52,1.0,1619442071.0,1.0
12484,20240229,DE201U,EUR,71.7,71.7,71.7,,73.2,0.4165,17700000.0,1.0
12485,20240229,NO206J,NOK,23.22,23.22,23.22,,23.44,0.5456,103910350.0,1.0
12486,20240229,TR208U,TRY,67.75,67.75,67.75,,67.75,0.1749,250000000.0,1.0
12487,20240229,FR205D,EUR,70.0,70.0,70.0,,70.0,0.4848,20000000.0,1.0
12488,20240229,JP20R1,JPY,3155.0,3155.0,3155.0,,3200.0,0.7473,23992328.0,1.0
12489,20240229,TR20I4,TRY,7.26,7.26,7.26,,7.0,0.3313,1640000000.0,1.0
12490,20240229,US0KW2,USD,27.87,27.87,27.87,,28.79,1.0,62548494.0,
12491,20240229,US16YR,USD,12.95,12.95,12.95,,12.67,1.0,129260850.0,1.0
12492,20240229,US9GOZ,USD,9.58,9.58,9.58,,9.65,0.9248,116116895.0,1.0
12493,20240229,CN8K6X,CNY,2.34,2.34,2.34,,2.39,0.2879,13856908761.0,
12494,20240229,SE35ZD,SEK,1.3739996,1.373999738,1.373999797,,1.4099999,0.68,270859200.0,
12495,20240229,CN7KSI,CNY,13.78,13.78,13.78,,14.54,0.6609,219989902.0,
12496,20240229,CN1QRH,USD,3.61,3.61,3.61,,3.6,0.7365,4065833.0,
12497,20240229,US8240,USD,24.67,24.4985,24.425,,25.51,1.0,63933521.0,1.0
12498,20240229,CN0UNG,CNY,10.4,10.4,10.4,,10.95,0.6691,846553332.0,
12499,20240229,CN11UV,CNY,4.85,4.85,4.85,,5.1,0.4711,680098200.0,
12500,20240229,666773,JPY,1803.5,1803.5,1803.5,,1778.0,0.8729,171048369.0,1.0
12501,20240229,TW126Y,TWD,17.45,17.45,17.45,,17.55,0.944,647655390.0,1.0
12502,20240229,TW106W,TWD,427.0,427.0,427.0,,423.5,0.934,112743063.0,1.0
12503,20240229,UE005,EUR,15.98,15.98,15.98,,16.02,0.2801,17700000.0,
12504,20240229,VN20J3,VND,30800.0,30800.0,30800.0,,30900.0,0.9016,135107116.0,
12505,20240229,US20C0,USD,302.39,302.39,302.39,,302.42,0.9423,76533704.0,1.0
12506,20240229,STRA,USD,95.06,95.06,95.06,,110.79,1.0,24415845.0,1.0
12507,20240229,MY245V,MYR,4.62,4.62,4.62,,4.42,0.2548,2489681583.0,1.0
12508,20240229,ZION,USD,38.08,38.08,38.08,,39.43,1.0,148146000.0,1.0
12509,20240229,CN0PQE,CNY,14.38,14.38,14.38,,14.65,0.5019,9328411413.0,
12510,20240229,493461,EUR,5.95,5.95,5.95,,6.0,0.1605,259189761.0,
12511,20240229,CN0ET6,CNY,1.49,1.49,1.49,,1.53,0.6329,2737351947.0,
12512,20240229,TW11E5,TWD,26.45,26.45,26.45,,26.45,1.0,174283881.0,1.0
12513,20240229,PK21NZ,PKR,26.35,26.35,26.35,,26.75,0.3183,1291252857.0,
12514,20240229,007100,GBP,1.782,1.782,1.782,,1.79,1.0,788670932.0,1.0
12515,20240229,TH519P,THB,0.34,0.34,0.34,,0.32,0.717,11983933548.0,0.5317992
12516,20240229,U0105,USD,123.25,123.25,123.25,,120.7,1.0,250057955.0,1.0
12517,20240229,KR06VC,KRW,2475.0,2475.0,2475.0,,2490.0,0.3593,115505985.0,1.0
12518,20240229,CN0W50,CNY,2.38,2.38,2.38,,2.52,0.54,3560622194.0,
12519,20240229,CN0QUJ,CNY,5.89,5.89,5.89,,5.92,0.3022,13476909012.0,
12520,20240229,STB,USD,41.22,41.22,41.22,,41.96,1.0,1557000000.0,1.0
12521,20240229,TR10AV,TRY,4.84,4.84,4.84,,5.32,0.4646,1395000000.0,1.0
12522,20240229,IL00NQ,ILS,25.31,25.31,25.31,,25.39,1.0,265665597.0,1.0
12523,20240229,CH301X,CHF,75.75,75.75,75.75,,75.15,1.0,30000000.0,1.0
12524,20240229,687178,JPY,3265.0,3265.0,3265.0,,3240.0,0.7077,58185501.0,1.0
12525,20240229,462220,EUR,37.0,37.0,37.0,,36.4,1.0,107695896.0,1.0
12526,20240229,CN0ZWU,CNY,9.98,9.98,9.98,,10.14,0.7217,428917117.0,
12527,20240229,US52F8,USD,63.44,63.272,63.2,,63.76,0.8711,248088386.0,1.0
12528,20240229,CN2JWG,CNY,85.23,85.23,85.23,,87.1,0.467,1952475544.0,0.1284797
12529,20240229,CN2KSD,CNY,18.8,18.8,18.8,,19.61,0.3779,1004252587.0,0.1587722
12530,20240229,CN2MOB,CNY,2.44,2.44,2.44,,2.46,0.7182,8831250228.0,0.0835422
12531,20240229,CN2NK8,CNY,7.11,7.11,7.11,,7.27,0.6012,1192275016.0,0.0998004
12532,20240229,CN2PG6,CNY,63.81,63.81,63.81,,65.76,0.6625,320640000.0,0.090566
12533,20240229,CN1MG2,CNY,24.32,24.32,24.32,,25.6,0.3927,172896000.0,
12534,20240229,ID0184,IDR,2530.0,2530.0,2530.0,,2710.0,0.2804,13856250000.0,
12535,20240229,US9386,USD,195.94,195.94,195.94,,193.99,0.9341,55832013.0,1.0
12536,20240229,FR38WD,EUR,0.48000002,0.480000054,0.480000069,,0.4705,0.47,44693450.0,
12537,20240229,AT3028,EUR,43.800004,43.800001182,43.800000113,,43.600007,1.0,1744373.2,
12538,20240229,BE30E6,EUR,0.088999987,0.088999995,0.088999999,,0.087800026,0.6,138818180.0,
12539,20240229,CN8ZKQ,CNY,62.5,62.5,62.5,,64.95,0.7371,158451529.0,
12540,20240229,CN942E,CNY,7.07,7.07,7.07,,7.39,0.7992,374977200.0,
12541,20240229,HK3BQ5,HKD,0.68,0.68,0.68,,0.7,0.4021,9721053727.0,1.0
12542,20240229,KR32FV,KRW,30000.0,30000.0,30000.0,,29600.0,0.8511,13858561.0,1.0
12543,20240229,CN94FR,CNY,2.52,2.52,2.52,,2.6,0.6438,4170293287.0,0.0931966
12544,20240229,CN95BO,CNY,28.64,28.64,28.64,,30.16,0.4838,282504992.0,0.1240182
12545,20240229,CNE56O,CNY,25.3,25.3,25.3,,26.45,0.1691,400100000.0,
12546,20240229,TR312Q,TRY,31.32,31.32,31.32,,31.8,0.302,575000000.0,
12547,20240229,CN61R3,CNY,12.23,12.23,12.23,,12.72,0.2875,486161968.0,
12548,20240229,CNE73N,CNY,32.68,32.68,32.68,,34.97,0.3909,192445000.0,
12549,20240229,CNE7ZJ,CNY,83.37,83.37,83.37,,84.62,0.5,60614700.0,
12550,20240229,CNE9WI,CNY,5.03,5.03,5.03,,5.17,0.6073,1177286563.0,
12551,20240229,CNEASF,CNY,8.91,8.91,8.91,,9.28,0.2937,2222800000.0,
12552,20240229,CNECOD,CNY,22.51,22.51,22.51,,23.35,0.7029,1485195081.0,
12553,20240229,CNEDKA,CNY,24.8,24.8,24.8,,24.96,0.4872,400010000.0,
12554,20240229,CN33SX,CNY,10.6,10.6,10.6,,10.55,0.1936,6203239112.0,0.2
12555,20240229,CN34OU,CNY,9.92,9.92,9.92,,10.31,0.4771,261369508.0,0.1257598
12556,20240229,CN36KS,CNY,4.93,4.93,4.93,,5.08,0.6111,1807747642.0,0.0379661
12557,20240229,FR38YF,EUR,3.1400004,3.140000522,3.140000575,,3.2399998,1.0,5228651.899999999,
12558,20240229,CN8Z5B,CNY,45.71,45.71,45.71,,47.41,0.4864,669824103.0,
12559,20240229,AU33PZ,AUD,0.004,0.004,0.004,,0.004,0.8666,2269078587.0,
12560,20240229,IN30Z7,INR,589.6,589.6,589.6,,579.95,0.4882,154965445.0,1.0
12561,20240229,OM303G,OMR,0.106,0.106,0.106,,0.109,0.3989,5467888500.0,
12562,20240229,TW30ME,TWD,266.5,266.5,266.5,,267.0,0.6946,80328000.0,1.0
12563,20240229,CN95S5,CNY,1.56,1.56,1.56,,1.62,0.9288,1997245457.0,0.0645995
12564,20240229,CNE5N5,CNY,22.82,22.82,22.82,,23.33,0.4246,401500000.0,
12565,20240229,IN31PY,INR,2899.2,2899.2,2899.2,,3000.25,0.3643,58142496.0,
12566,20240229,US3VBV,USD,2.61,2.61,2.61,,2.54,0.7151,1144106442.0,
12567,20240229,US3W8T,USD,42.29,42.29,42.29,,42.2,1.0,79866541.0,
12568,20240229,CNE5O6,CNY,13.75,13.75,13.75,,14.22,0.7346,1862217256.0,
12569,20240229,CNE8G1,CNY,36.28,36.28,36.28,,38.35,0.4937,142240000.0,
12570,20240229,CNEAD0,CNY,15.61,15.61,15.61,,16.02,0.5995,450000000.0,
12571,20240229,CNEB9X,CNY,41.21,41.21,41.21,,43.3,0.5162,245310607.0,
12572,20240229,CNED5V,CNY,18.87,18.87,18.87,,19.86,0.6844,1055897713.0,
12573,20240229,CNEE1S,CNY,78.0,78.0,78.0,,80.99,0.4473,785718785.0,
12574,20240229,CNEFXP,CNY,19.81,19.81,19.81,,22.44,0.7067,662675236.0,
12575,20240229,CNEGTM,CNY,24.61,24.61,24.61,,25.6,0.4567,148584205.0,
12576,20240229,CNEJVR,CNY,8.21,8.21,8.21,,8.49,0.3813,420000000.0,
12577,20240229,CNEONO,CNY,7.52,7.52,7.52,,7.74,0.3183,400860000.0,
12578,20240229,CNEQWZ,CNY,24.45,24.45,24.45,,25.95,0.32,180000000.0,
12579,20240229,CNEWKT,CNY,11.97,11.97,11.97,,12.26,0.532,515093100.0,
12580,20240229,CNF0XB,CNY,16.7,16.7,16.7,,17.79,0.4018,133902000.0,
12581,20240229,AU40V3,AUD,0.275,0.275,0.275,,0.275,1.0,1065809403.0,
12582,20240229,AU42R1,AUD,0.99,0.99,0.99,,1.02,0.3635,400000000.0,
12583,20240229,JP413G,JPY,1689.0,1689.0,1689.0,,1679.0,0.723,12348500.0,
12584,20240229,JP42ZD,JPY,846.0,846.0,846.0,,846.0,0.5878,49154282.0,
12585,20240229,JP45R8,JPY,2459.0,2459.0,2459.0,,2458.0,0.7859,19098576.0,
12586,20240229,JP47N6,JPY,1297.0,1297.0,1297.0,,1306.0,0.5855,30503310.0,
12587,20240229,CNF21H,CNY,52.22,52.22,52.22,,58.4,0.4812,57681334.0,
12588,20240229,JP47ZI,JPY,3465.0,3465.0,3465.0,,3580.0,0.6575,6331920.0,
12589,20240229,TR409X,TRY,68.6,68.6,68.6,,69.7,0.2001,165200000.0,
12590,20240229,CNF3K1,CNY,3.34,3.34,3.34,,3.4,0.4901,1465710722.0,
12591,20240229,CNF4GY,CNY,50.01,50.01,50.01,,50.57,0.325,128000000.0,
12592,20240229,TW07D9,TWD,57.2,57.2,57.2,,56.6,0.6218,528441352.0,1.0
12593,20240229,MY238X,MYR,2.79,2.79,2.79,,2.6,0.2442,702980000.0,
12594,20240229,461242,TRY,93.7,93.7,93.7,,95.0,0.3695,64864800.0,1.0
12595,20240229,KR007I,KRW,242000.0,242000.0,242000.0,,242500.0,0.6961,94285094.0,1.0
12596,20240229,604587,JPY,1669.0,1669.0,1669.0,,1628.0,0.9405,50394016.0,1.0
12597,20240229,ABT,USD,120.05,120.05,120.05,,118.64,1.0,1735357980.0,1.0
12598,20240229,US40G6,USD,203.96,203.96,203.96,,204.32,1.0,256440305.0,1.0
12599,20240229,676981,JPY,3625.0,3625.0,3625.0,,3630.0,0.7749,47410750.0,1.0
12600,20240229,CN2ZBB,CNY,9.38,9.38,9.38,,9.82,0.2982,1117647919.0,0.2
12601,20240229,CN3226,CNY,8.81,8.81,8.81,,9.06,0.639,1837192219.0,0.0938967
12602,20240229,CN32Y2,CNY,6.97,6.97,6.97,,7.45,0.7712,1276506972.0,0.0778008
12603,20240229,CN34U0,CNY,7.52,7.52,7.52,,7.65,0.4396,969395450.0,0.1364877
12604,20240229,CN35QX,CNY,7.48,7.48,7.48,,7.52,0.5995,1079159832.0,0.1000834
12605,20240229,CN37MV,CNY,3.23,3.23,3.23,,3.26,0.5295,3528409250.0,0.1133144
12606,20240229,CN38IS,CNY,18.07,18.07,18.07,,18.75,0.5265,3316220995.0,0.1139601
12607,20240229,HK20TW,USD,3.8,3.8,3.8,,3.97,1.0,27320355.0,1.0
12608,20240229,KR22GV,KRW,3410.0,3410.0,3410.0,,3395.0,0.6569,78600340.0,1.0
12609,20240229,AU20KQ,AUD,0.026,0.026,0.026,,0.026,1.0,3318786024.0,
12610,20240229,CN94YA,CNY,9.49,9.49,9.49,,9.9,0.5519,431432088.0,0.1087153
12611,20240229,CNE4S9,CNY,27.92,27.92,27.92,,28.94,0.4241,312200000.0,
12612,20240229,IN31W5,INR,180.5,180.5,180.5,,180.85,0.4965,438865887.0,
12613,20240229,SG317J,SGD,1.03,1.03,1.03,,1.01,0.7172,236438622.0,
12614,20240229,US3WEZ,USD,37.9,37.9,37.9,,38.43,0.6726,65989429.0,
12615,20240229,CN40M6,CNY,8.81,8.81,8.81,,9.24,0.6184,453300503.0,
12616,20240229,CNE6Q9,CNY,72.4,72.4,72.4,,76.16,0.5614,93177757.0,
12617,20240229,CNE7M6,CNY,38.17,38.17,38.17,,40.1,0.3012,137167748.0,
12618,20240229,CNE9J5,CNY,10.52,10.52,10.52,,10.6,0.5319,512274245.0,
12619,20240229,CNECB0,CNY,19.16,19.16,19.16,,20.3,0.6482,733497134.0,
12620,20240229,CNEE7Y,CNY,3.8,3.8,3.8,,3.88,0.1038,3333333400.0,
12621,20240229,CNEF3V,CNY,6.46,6.46,6.46,,6.77,0.9188,1443191991.0,
12622,20240229,CNEH0U,CNY,27.67,27.67,27.67,,29.18,0.4179,114889391.0,
12623,20240229,CNEIQL,CNY,142.97,142.97,142.97,,151.09,0.7155,124589194.0,
12624,20240229,CNELSQ,CNY,33.72,33.72,33.72,,35.72,0.7797,147611148.0,
12625,20240229,CNEMON,CNY,11.5,11.5,11.5,,12.4,0.6899,466822836.0,
12626,20240229,CNEPXZ,CNY,61.5,61.5,61.5,,63.21,0.8255,2665331110.0,
12627,20240229,CNEYV6,CNY,8.94,8.94,8.94,,9.18,0.4469,581721846.0,
12628,20240229,AU411A,AUD,6.99,6.99,6.99,,6.97,0.6821,114808797.0,
12629,20240229,AU41X6,AUD,2.71,2.71,2.71,,2.77,0.6296,160979622.0,
12630,20240229,JP419M,JPY,379.0,379.0,379.0,,378.0,0.9122,45795000.0,
12631,20240229,JP425J,JPY,1304.0,1304.0,1304.0,,1299.0,0.3392,27732622.0,
12632,20240229,JP441H,JPY,4415.0,4415.0,4415.0,,4730.0,0.5562,7636368.0,
12633,20240229,JP44XD,JPY,5570.0,5570.0,5570.0,,5580.0,0.8401,8197500.0,
12634,20240229,JP46TB,JPY,5350.0,5350.0,5350.0,,5930.0,0.4813,6882487.0,
12635,20240229,JP47P8,JPY,1785.0,1785.0,1785.0,,1782.0,0.5743,19896000.0,
12636,20240229,HK4117,HKD,18.22,18.22,18.22,,18.2,0.165,1197604500.0,
12637,20240229,TR40F3,TRY,59.55,59.55,59.55,,58.0,0.4066,265000000.0,
12638,20240229,US421T,USD,35.66,35.66,35.66,,36.14,1.0,87144273.0,
12639,20240229,CNF4M4,CNY,21.25,21.25,21.25,,22.11,0.1761,2733333800.0,
12640,20240229,CNF5I1,CNY,27.21,27.21,27.21,,28.45,0.2883,278829540.0,
12641,20240229,US9566,USD,40.43,40.43,40.43,,36.13,1.0,64630922.0,1.0
12642,20240229,NO20LY,NOK,8.7,8.7,8.7,,8.93,0.6099,182677107.0,1.0
12643,20240229,CN3C8M,CNY,16.78,16.78,16.78,,17.27,0.7731,2518464191.0,0.0776096
12644,20240229,AU25GR,AUD,0.067,0.067,0.067,,0.07,0.8471,462259462.0,
12645,20240229,HK2126,HKD,10.26,10.26,10.26,,10.02,0.333,619333000.0,1.0
12646,20240229,AU31BJ,AUD,1.7,1.7,1.7,,1.75,0.8267,415773189.0,
12647,20240229,CN427C,HKD,6.77,6.77,6.77,,7.04,0.6734,492173711.0,1.0
12648,20240229,KR30R5,KRW,1000.0,1000.0,1000.0,,973.0,0.898,93551782.0,1.0
12649,20240229,CN4C5K,CNY,31.21,31.21,31.21,,32.5,0.5652,170672000.0,0.1061571
