Date;sxw1;sxw1v;sxw1gv
2014-10-16 00:00:00;117.525566473;127.106105775;129.790317905
2014-10-17 00:00:00;119.061560056;128.770564204;131.490965311
2014-10-20 00:00:00;120.020052136;129.813956056;132.563532708
2014-10-21 00:00:00;121.832765189;131.776526444;134.563725964
2014-10-22 00:00:00;121.62422298;131.558463067;134.341482269
2014-10-23 00:00:00;122.502506517;132.524566634;135.327084742
2014-10-24 00:00:00;123.092039302;133.162194987;135.984153058
2014-10-27 00:00:00;123.051935031;133.120790549;135.935839212
2014-10-28 00:00:00;124.315219571;134.487137021;137.336940767
2014-10-29 00:00:00;124.471626228;134.663795959;137.520533385
2014-10-30 00:00:00;124.676158011;134.890140223;137.752439849
2014-10-31 00:00:00;126.079807499;136.411063266;139.308145715
2014-11-03 00:00:00;125.386003609;135.663023076;138.544786936
2014-11-04 00:00:00;125.438139162;135.72098929;138.602763552
2014-11-05 00:00:00;126.019651093;136.366898532;139.269494637
2014-11-06 00:00:00;126.059755364;136.446947113;139.356459561
2014-11-07 00:00:00;125.983557249;136.391741195;139.308145715
2014-11-10 00:00:00;126.569079607;137.037650436;139.96521403
2014-11-11 00:00:00;126.729496691;137.214309374;140.148806648
2014-11-12 00:00:00;126.59314217;137.084575466;140.023190646
2014-11-13 00:00:00;126.71746541;137.236391741;140.177794956
2014-11-14 00:00:00;126.789653098;137.319200618;140.26475988
2014-11-17 00:00:00;126.59314217;137.10941813;140.052178954
