,Date,Index_Symbol,Internal_Number,ISIN,SEDOL,RIC,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Unnamed: 0,Cutoff,Internal_Number_Cutoff,Shares_Cutoff,Close_unadjusted_local_Cutoff,FX_local_to_Index_Currency_Cutoff,Capfactor_Cutoff,Mcap_Units_Index_Currency_Cutoff,InfoCode
1488,2023-09-18,SWESCGV,TW19FE,TW0001219004,6358372,1219.TW,Fwusow,TW,TWD,Taiwan Stock Exchange,45102020,331663383.0,1.0,1.0,,20.15,0.0312774,6683017167,209027398.0,0.01948,53,2023-08-31,TW19FE,331674303.0,20.0,0.0314007,1.0,208296073.0,35656.0
1489,2023-09-18,SWESCGV,TW04HA,TW0002601002,6339991,2601.TW,FIRST STEAMSHIP,TW,TWD,Taiwan Stock Exchange,50206030,824776067.0,0.9308,1.0,,8.7,0.0312774,6679003598,208901883.0,0.01947,53,2023-08-31,TW04HA,824776067.0,8.45,0.0314007,1.0,203698785.0,41404.0
1490,2023-09-18,SWESCGV,KR177Q,KR7025320003,6178666,025320.KQ,SYNOPEX,KR,KRW,Korea Exchange,10102015,77230761.0,0.9258,1.0,,3860.0,0.0007551,275990922540,208394702.0,0.01943,53,2023-08-31,KR177Q,77125498.0,4725.0,0.0007566,1.0,255231905.0,19920.0
1491,2023-09-18,SWESCGV,ID102Y,ID1000108905,B19HDX2,LPKR.JK,LIPPO KARAWACI,ID,IDR,Indonesia Stock Exchange,35101010,70898018369.0,0.481,1.0,,94.0,6.5e-05,3205583002490,208407228.0,0.01943,53,2023-08-31,ID102Y,70898018369.0,98.0,6.57e-05,1.0,219446028.0,41963.0
1492,2023-09-18,SWESCGV,PH20KS,PHY6143N1073,BLH17T0,MREIT.PS,MREIT,PH,PHP,Philippine Stock Exchange,35102000,2795821381.0,0.3438,1.0,,12.32,0.0175901,11842025777,208302771.0,0.01942,53,2023-08-31,PH20KS,2795821381.0,13.52,0.0176616,1.0,229186672.0,344859.0
1493,2023-09-18,SWESCGV,CN4D5L,KYG8438D1097,BQZDJ20,6698.HK,STAR CM HOLDINGS,CN,HKD,Stock Exchange of Hong Kong,40301010,398538168.0,0.1518,1.0,,26.9,0.1278756,1627398729,208104628.0,0.0194,53,2023-08-31,,,,,,,360431.0
1494,2023-09-18,SWESCGV,KR12ZD,KR7069080000,6614483,069080.KQ,Webzen Inc,KR,KRW,Korea Exchange,40203040,34950884.0,0.5365,1.0,,14690.0,0.0007551,275454378810,207989572.0,0.01939,53,2023-08-31,KR12ZD,35310884.0,14220.0,0.0007566,1.0,205603678.0,11772.0
1495,2023-09-18,SWESCGV,BR701A,BRCVCBACNOR1,BGSH2S6,CVCB3.SA,CVC BRA.OPD.E ACDV. ON,BR,BRL,B3 S.A. - Brasil Bolsa Balcao,40501015,443913975.0,1.0,1.0,,2.27,0.2061784,1007684723,207762794.0,0.01937,53,2023-08-31,BR701A,277247309.0,2.48,0.201982,1.0,138877447.0,269981.0
1496,2023-09-18,SWESCGV,CN8CXG,KYG211411098,B4JMX94,1234.HK,CHINA LILANG,CN,HKD,Stock Exchange of Hong Kong,40204020,1197484919.0,0.385,1.0,,3.52,0.1278756,1622831563,207520600.0,0.01934,53,2023-08-31,CN8CXG,1197484919.0,3.86,0.1275224,1.0,226936673.0,214859.0
1497,2023-09-18,SWESCGV,KR05WC,KR7060980000,B3XF336,060980.KS,HL HOLDINGS,KR,KRW,Korea Exchange,40101025,10169410.0,0.7573,1.0,,35600.0,0.0007551,274166066400,207016798.0,0.0193,53,2023-08-31,KR05WC,10472070.0,35900.0,0.0007566,1.0,215407016.0,231438.0
1498,2023-09-18,SWESCGV,KR075N,KR7108670001,B55SJJ5,108670.KS,LX HAUSYS,KR,KRW,Korea Exchange,50101035,8967670.0,0.6651,1.0,,45950.0,0.0007551,274064042150,206939767.0,0.01929,53,2023-08-31,KR075N,8967670.0,51200.0,0.0007566,1.0,231047583.0,210960.0
1499,2023-09-18,SWESCGV,B03MT7,TRAGLMDE91R3,B03MT72,GLYHO.IS,GLOBAL YATIRIM HOLDINGS,TR,TRY,Istanbul Stock Exchange,30202010,650000000.0,0.6993,1.0,,12.3,0.0370138,5590903500,206940429.0,0.01929,53,2023-08-31,B03MT7,650000000.0,12.36,0.0375128,1.0,212983988.0,6565.0
1500,2023-09-18,SWESCGV,KR19WH,KR7031430002,B6SKWR4,031430.KS,SHINSEGAE INTERNATIONAL,KR,KRW,Korea Exchange,40401020,35700000.0,0.391,1.0,,19590.0,0.0007551,273450933000,206476811.0,0.01925,53,2023-08-31,KR19WH,35700000.0,18880.0,0.0007566,1.0,199393899.0,254148.0
1501,2023-09-18,SWESCGV,IN026D,INE032A01023,B842290,BDYN.BO,Bombay Dyeing,IN,INR,Bombay Stock Exchange,55101020,206534900.0,0.5631,1.0,,147.75,0.0120097,17183295746,206366637.0,0.01924,53,2023-08-31,IN026D,206534900.0,131.8,0.0120793,1.0,185253861.0,41384.0
1502,2023-09-18,SWESCGV,IN30HP,INE599M01018,B8W3TV6,JUST.BO,JUST DIAL LIMITED,IN,INR,Bombay Stock Exchange,10101020,85028407.0,0.2854,1.0,,708.2,0.0120097,17185965177,206398701.0,0.01924,53,2023-08-31,IN30HP,84960104.0,764.35,0.0120793,1.0,224736439.0,267226.0
1503,2023-09-18,SWESCGV,B1B59T,PLFAMUR00012,B1B59T2,GEA1.WA,GRENEVIA,PL,PLN,Warsaw Stock Exchange,50204020,574680673.0,0.4941,1.0,,3.16,0.229865,897281118,206253496.0,0.01923,53,2023-08-31,B1B59T,574680673.0,3.59,0.2426448,1.0,247347097.0,32180.0
1504,2023-09-18,SWESCGV,CN1PUJ,BMG2759B1072,6351865,0861.HK,DIGITAL CHINA HDG.,CN,HKD,Stock Exchange of Hong Kong,10101010,1673607386.0,0.3803,1.0,,2.53,0.1278756,1610276409,205915082.0,0.01919,53,2023-08-31,CN1PUJ,1673607386.0,2.54,0.1275224,1.0,218897213.0,9952.0
1505,2023-09-18,SWESCGV,KR21U8,KR7079370003,B0VFQX8,079370.KQ,ZEUS,KR,KRW,Korea Exchange,10102020,10339000.0,0.7206,1.0,,36550.0,0.0007551,272307843650,205613701.0,0.01917,53,2023-08-31,KR21U8,10384000.0,41500.0,0.0007566,1.0,235339354.0,29023.0
1506,2023-09-18,SWESCGV,TR306T,TREGENL00024,BN2TVP7,GENIL.IS,GEN ILAC VE SAGLIK URUNLERI SA,TR,TRY,Istanbul Stock Exchange,20103015,300000000.0,0.2678,1.0,,68.95,0.0370138,5539443000,205035690.0,0.01911,53,2023-08-31,TR306T,300000000.0,65.0,0.0375128,1.0,196188418.0,343043.0
1507,2023-09-18,SWESCGV,412162,TRABTCIM91F5,B03MPQ3,BTCIM.IS,BATICIM BATI ADCT.SYI.,TR,TRY,Istanbul Stock Exchange,50101030,180000000.0,0.4497,1.0,,68.4,0.0370138,5536706400,204934396.0,0.0191,53,2023-08-31,412162,180000000.0,61.0,0.0375128,1.0,174394662.0,6389.0
1508,2023-09-18,SWESCGV,KR22JY,KR7118990001,BF7TQF1,118990.KQ,MOTREX,KR,KRW,Korea Exchange,40101025,24495500.0,0.6089,1.0,,18190.0,0.0007551,271309488900,204859852.0,0.0191,53,2023-08-31,KR22JY,24495500.0,18200.0,0.0007566,1.0,205384929.0,299119.0
1509,2023-09-18,SWESCGV,KR097R,KR7205470008,BSXL1J1,205470.KQ,HUMASIS,KR,KRW,Korea Exchange,20102015,129375009.0,0.9152,1.0,,2290.0,0.0007551,271145178320,204735793.0,0.01908,53,2023-08-31,KR097R,129375009.0,2515.0,0.0007566,1.0,225304203.0,279586.0
1510,2023-09-18,SWESCGV,TW11XO,TW0002369006,6111348,2369.TW,LINGSEN PRECISION IND.,TW,TWD,Taiwan Stock Exchange,10102020,380102344.0,0.8906,1.0,,19.3,0.0312774,6533419556,204348370.0,0.01905,53,2023-08-31,TW11XO,380102344.0,19.1,0.0314007,1.0,202252886.0,36801.0
1511,2023-09-18,SWESCGV,CN8DP9,JE00B3MW7P88,B4N6NB4,2233.HK,WEST CHINA CEMENT,CN,HKD,Stock Exchange of Hong Kong,50101030,5438882820.0,0.3857,1.0,,0.76,0.1278756,1594310599,203873517.0,0.019,53,2023-08-31,CN8DP9,5438882820.0,0.78,0.1275224,1.0,208660644.0,241714.0
1512,2023-09-18,SWESCGV,PH103A,PHY7571C1000,6792334,SECB.PS,SECURITY BANK,PH,PHP,Philippine Stock Exchange,30101010,753538887.0,0.5782,0.3458988,,76.85,0.0175901,11581816597,203725631.0,0.01899,53,2023-08-31,PH103A,753538887.0,80.5,0.0176616,0.3459011,214269824.0,2876.0
1513,2023-09-18,SWESCGV,KR40FU,KR7192400000,BPF0559,192400.KS,CUCKOO HOLDINGS,KR,KRW,Korea Exchange,40202020,35562185.0,0.3931,1.0,,19300.0,0.0007551,269804253500,203723282.0,0.01899,53,2023-08-31,KR40FU,35562185.0,21400.0,0.0007566,1.0,226344609.0,277507.0
1514,2023-09-18,SWESCGV,KR51K1,KR7115450009,B636JW1,115450.KQ,HLB THERAPEUTICS,KR,KRW,Korea Exchange,20103010,73307196.0,0.9493,1.0,,3870.0,0.0007551,269315316270,203354101.0,0.01896,53,2023-08-31,KR51K1,70978912.0,3760.0,0.0007566,1.0,191683869.0,230089.0
1515,2023-09-18,SWESCGV,KR22VA,KR7432320000,BQ0GW58,432320.KS,KB STAR REIT,KR,KRW,Korea Exchange,35102030,101414285.0,0.7442,1.0,,3570.0,0.0007551,269436864270,203445874.0,0.01896,53,2023-08-31,KR22VA,101414285.0,3660.0,0.0007566,1.0,205371749.0,358243.0
1516,2023-09-18,SWESCGV,SA23IP,SA124060V8H1,B3D4VQ2,2001.SE,METHANOL CHEMICALS,SA,SAR,Saudi Stock Exchange,55201000,67450863.0,1.0,0.49,,23.08,0.2666176,762815300,203380004.0,0.01896,53,2023-08-31,SA23IP,67450863.0,22.9,0.2666217,0.49,201796901.0,170042.0
1517,2023-09-18,SWESCGV,415387,TRABUCIM91F3,B03MQG0,BUCIM.IS,BURSA CIMENTO,TR,TRY,Istanbul Stock Exchange,50101030,1500000000.0,0.4576,1.0,,8.0,0.0370138,5491200000,203250041.0,0.01895,53,2023-08-31,415387,1500000000.0,8.1,0.0375128,1.0,208565386.0,3034.0
1518,2023-09-18,SWESCGV,MY90QJ,MYL9822OO007,6535186,SAEG.KL,SAM ENGR.& EQU.(M),MY,MYR,Bursa Malaysia,50204000,540668000.0,0.3751,1.0,,4.7,0.2132649,953181465,203280144.0,0.01895,53,2023-08-31,MY90QJ,540668000.0,4.7,0.2155163,1.0,205426161.0,2898.0
1519,2023-09-18,SWESCGV,KR21DR,KR7271940009,BP5XHP2,271940.KS,ILJIN HYSOLUS,KR,KRW,Korea Exchange,40101025,36313190.0,0.3,1.0,,24700.0,0.0007551,269080737900,203176973.0,0.01894,53,2023-08-31,KR21DR,36313190.0,25450.0,0.0007566,1.0,209767569.0,343744.0
1520,2023-09-18,SWESCGV,KR618Q,KR7058820002,6422794,058820.KQ,CMG PHARMACEUTICAL,KR,KRW,Korea Exchange,20103015,138892244.0,0.742,1.0,,2610.0,0.0007551,268981497450,203102034.0,0.01893,53,2023-08-31,KR618Q,138892244.0,2445.0,0.0007566,1.0,190645109.0,4184.0
1521,2023-09-18,SWESCGV,IN18T7,INE557A01011,6427186,HLLT.BO,HYDERABAD INDUSTRIES,IN,INR,Bombay Stock Exchange,50101020,7537563.0,0.7372,1.0,,3027.65,0.0120097,16823715506,202048196.0,0.01883,53,2023-08-31,IN18T7,7537563.0,3004.0,0.0120793,1.0,201631218.0,5678.0
1522,2023-09-18,SWESCGV,MY21PC,MYL1619OO005,6269816,DRBM.KL,DRB-HICOM,MY,MYR,Bursa Malaysia,40101020,1933237051.0,0.3424,1.0,,1.43,0.2132649,946574723,201871159.0,0.01882,53,2023-08-31,MY21PC,1933237051.0,1.44,0.2155163,1.0,203628987.0,34380.0
1523,2023-09-18,SWESCGV,KR07CU,KR7013890009,6474041,013890.KS,ZINUS,KR,KRW,Korea Exchange,40202015,18900676.0,0.5648,1.0,,25050.0,0.0007551,267411305100,201916416.0,0.01882,53,2023-08-31,KR07CU,18900676.0,26400.0,0.0007566,1.0,213226341.0,320196.0
1524,2023-09-18,SWESCGV,TH406K,TH0669010Z02,6527581,BAFS.BK,BGK.AVIATION FUEL SVS.,TH,THB,Stock Exchange of Thailand,50206060,637496153.0,0.5389,0.7422527,,28.25,0.0279876,7203706172,201614727.0,0.01879,53,2023-08-31,TH406K,637496153.0,30.0,0.0285572,0.7422527,218461149.0,7039.0
1525,2023-09-18,SWESCGV,KR21WA,KR7090710005,B1GHDM4,090710.KQ,HYULIM ROBOT,KR,KRW,Korea Exchange,10102020,163775698.0,0.937,1.0,,1740.0,0.0007551,267016622460,201618405.0,0.01879,53,2023-08-31,KR21WA,163775698.0,1742.0,0.0007566,1.0,202256329.0,33415.0
1526,2023-09-18,SWESCGV,CL02HG,CL0000000449,B031CM5,SALFACORP.SN,SALFA CORPORATION,CL,CLP,Santiago Stock Exchange,50101015,449900787.0,0.9307,1.0,,425.59,0.0011304,178204177721,201447138.0,0.01878,53,2023-08-31,CL02HG,449900787.0,434.9,0.0011673,1.0,210054770.0,20822.0
1527,2023-09-18,SWESCGV,PL11U6,US44853H1086,BLH1TK5,HUGP.WA,HUUUGE,PL,PLN,Warsaw Stock Exchange,40203040,84246697.0,0.403,1.0,,25.8,0.229865,875946610,201349443.0,0.01877,53,2023-08-31,PL11U6,84246697.0,25.85,0.2426448,1.0,268810405.0,335784.0
1528,2023-09-18,SWESCGV,TW7084,TW0001515005,6733690,1515.TW,REXON INDL.,TW,TWD,Taiwan Stock Exchange,40202025,181473500.0,0.8211,1.0,,43.15,0.0312774,6429690497,201104000.0,0.01875,53,2023-08-31,TW7084,181473500.0,34.5,0.0314007,1.0,164294105.0,2554.0
1529,2023-09-18,SWESCGV,TW13TM,TW0009927004,6126472,9927.TW,Thye Ming Indu,TW,TWD,Taiwan Stock Exchange,55102050,167318534.0,0.6195,1.0,,62.0,0.0312774,6426537584,201005386.0,0.01874,53,2023-08-31,TW13TM,167318534.0,58.2,0.0314007,1.0,190041059.0,44424.0
1530,2023-09-18,SWESCGV,IN81LZ,INE338A01024,BDZ2NZ7,THRM.BO,THIRUMALAI CHEMICALS,IN,INR,Bombay Stock Exchange,55201000,102388120.0,0.7342,1.0,,222.15,0.0120097,16699761480,200559526.0,0.0187,53,2023-08-31,IN81LZ,102388120.0,228.65,0.0120793,1.0,207623597.0,5489.0
1531,2023-09-18,SWESCGV,PL002C,PLAB00000019,B1FHB09,ABEP.WA,AB,PL,PLN,Warsaw Stock Exchange,10101010,16187644.0,0.8107,1.0,,66.4,0.229865,871388647,200301728.0,0.01867,53,2023-08-31,,,,,,,32569.0
1532,2023-09-18,SWESCGV,KR04FU,KR7020000006,6155227,020000.KS,HANDSOME,KR,KRW,Korea Exchange,40204020,24630000.0,0.5456,1.0,,19730.0,0.0007551,265134265440,200197077.0,0.01866,53,2023-08-31,KR04FU,24630000.0,18980.0,0.0007566,1.0,192974483.0,44261.0
1533,2023-09-18,SWESCGV,MY22K8,MYL5012OO009,6183499,TAAN.KL,TA ANN HOLDINGS,MY,MYR,Bursa Malaysia,45102010,444843900.0,0.6218,1.0,,3.39,0.2132649,937687346,199975795.0,0.01864,53,2023-08-31,MY22K8,444843900.0,3.63,0.2155163,1.0,216393981.0,39168.0
1534,2023-09-18,SWESCGV,TW13SL,TW0002478005,6176079,2478.TW,TA-I TECHNOLOGY,TW,TWD,Taiwan Stock Exchange,10102015,144731339.0,0.9259,1.0,,47.7,0.0312774,6392121832,199928954.0,0.01864,53,2023-08-31,TW13SL,144731339.0,45.35,0.0314007,1.0,190828489.0,39031.0
1535,2023-09-18,SWESCGV,IN611D,INE659A01023,BRC0Q31,SDCH.BO,SUDARSHAN CHEMICALS,IN,INR,Bombay Stock Exchange,55201020,69227250.0,0.5005,1.0,,479.0,0.0120097,16596506481,199319460.0,0.01858,53,2023-08-31,IN611D,69227250.0,505.9,0.0120793,1.0,211732441.0,5488.0
1536,2023-09-18,SWESCGV,KW262Q,KW0EQ0608889,BF5CJ19,INTG.KW,INTEGRATED HOLDING COMPANY,KW,KWD,Kuwait Stock Exchange,50203000,253000000.0,0.5711,1.0,,0.426,3.2369621,61552016,199241549.0,0.01857,53,2023-08-31,KW262Q,253000000.0,0.415,3.2437241,1.0,194502275.0,307637.0
1537,2023-09-18,SWESCGV,IN81U8,INE665J01013,B8XF8R0,VMAR.BO,V-MART RETAIL,IN,INR,Bombay Stock Exchange,40401010,19772510.0,0.466,0.85712,,2098.05,0.0120097,16569339613,198993188.0,0.01855,53,2023-08-31,IN81U8,19772463.0,2228.15,0.0120793,0.8889695,224381343.0,265671.0
1538,2023-09-18,SWESCGV,586019,GRS359353000,5860191,EYDr.AT,ATHENS WATER SUPPLY & SEWERAGE,GR,EUR,Athens Stock Exchange,65102030,106500000.0,0.2868,1.0,,6.1,1.06755,186319620,198905510.0,0.01854,53,2023-08-31,586019,106500000.0,6.6,1.08535,1.0,218797573.0,13408.0
1539,2023-09-18,SWESCGV,KR09FZ,KR7304100001,BN4C6X7,304100.KQ,SALTLUX,KR,KRW,Korea Exchange,10101010,11208619.0,0.7085,1.0,,33150.0,0.0007551,263254327050,198777566.0,0.01853,53,2023-08-31,KR09FZ,10218530.0,38800.0,0.0007566,1.0,212532283.0,327760.0
1540,2023-09-18,SWESCGV,TR12K7,TREOYMD00017,BMYSW07,OYYAT.IS,OYAK YATIRIM MENKUL DEGERLER,TR,TRY,Istanbul Stock Exchange,30202015,300000000.0,0.3035,1.0,,58.95,0.0370138,5367397500,198667631.0,0.01852,53,2023-08-31,TR12K7,300000000.0,64.4,0.0375128,1.0,219961057.0,340671.0
1541,2023-09-18,SWESCGV,KR10T5,US38911N2062,BX8ZSK3,GRVY.OQ,GRAVITY ADR,KR,USD,NASDAQ,40203040,6948900.0,0.4069,1.0,,70.14,1.0,198321341,198321370.0,0.01849,53,2023-08-31,,,,,,,65192.0
1542,2023-09-18,SWESCGV,KR1JJE,KR7151860004,BCDP221,151860.KQ,KG ECO TECHNOLOGY SER.,KR,KRW,Korea Exchange,65101010,36000000.0,0.5371,1.0,,13580.0,0.0007551,262577448000,198266481.0,0.01848,53,2023-08-31,KR1JJE,36000000.0,15470.0,0.0007566,1.0,226314754.0,267902.0
1543,2023-09-18,SWESCGV,TW07TP,TW0006120009,6426246,6120.TW,Darwin Precisions Corp,TW,TWD,Taiwan Stock Exchange,10102015,665555114.0,0.5895,1.0,,16.1,0.0312774,6316750314,197571510.0,0.01842,53,2023-08-31,TW07TP,665555114.0,14.9,0.0314007,1.0,183566490.0,5996.0
1544,2023-09-18,SWESCGV,KR18XH,KR7041830001,6315054,041830.KQ,INBODY CO LTD,KR,KRW,Korea Exchange,20102010,13683782.0,0.7315,1.0,,26150.0,0.0007551,261753315050,197644186.0,0.01842,53,2023-08-31,KR18XH,13683782.0,26200.0,0.0007566,1.0,198420560.0,7791.0
1545,2023-09-18,SWESCGV,KR526O,KR7011000007,B17PYF7,011000.KS,GENE ONE LIFE SCIENCE,KR,KRW,Korea Exchange,20103010,77751599.0,0.913,1.0,,3685.0,0.0007551,261587868850,197519271.0,0.01841,53,2023-08-31,KR526O,77751599.0,3905.0,0.0007566,1.0,214143237.0,24978.0
1546,2023-09-18,SWESCGV,KR22U9,KR7101670008,B3BPVJ0,101670.KQ,HYDRO LITHIUM,KR,KRW,Korea Exchange,50101035,22333351.0,0.7409,1.0,,15800.0,0.0007551,261439124000,197406954.0,0.0184,53,2023-08-31,KR22U9,22333351.0,20500.0,0.0007566,1.0,256644671.0,152931.0
1547,2023-09-18,SWESCGV,KR08J2,KR7131290009,B3NL0C2,131290.KQ,TSE,KR,KRW,Korea Exchange,10102020,11061429.0,0.5507,1.0,,42750.0,0.0007551,260412864750,196632050.0,0.01833,53,2023-08-31,KR08J2,11061429.0,42150.0,0.0007566,1.0,194262419.0,244822.0
1548,2023-09-18,SWESCGV,MY50E3,MYL5264OO006,BWXN162,MALA.KL,MALAKOFF,MY,MYR,Bursa Malaysia,65101015,5000000000.0,0.3073,1.0,,0.6,0.2132649,921900000,196608850.0,0.01833,53,2023-08-31,MY50E3,5000000000.0,0.585,0.2155163,1.0,193717464.0,282566.0
1549,2023-09-18,SWESCGV,IN80FS,INE355A01028,6829618,SOCE.BO,SOMANY CERAMICS,IN,INR,Bombay Stock Exchange,50101035,42474208.0,0.5524,1.0,,695.95,0.0120097,16328902254,196105613.0,0.01828,53,2023-08-31,IN80FS,42474208.0,717.2,0.0120793,1.0,203264157.0,148607.0
1550,2023-09-18,SWESCGV,MY50I7,MYL7155OO004,B03DHR1,SKPR.KL,SKP RESOURCES BERHAD,MY,MYR,Bursa Malaysia,50203015,1562735686.0,0.5877,1.0,,1.0,0.2132649,918419763,195866699.0,0.01826,53,2023-08-31,MY50I7,1562735686.0,0.965,0.2155163,1.0,192826830.0,11190.0
1551,2023-09-18,SWESCGV,420535,GRS191213008,4205351,HELr.AT,ELLAKTOR,GR,EUR,Athens Stock Exchange,50101010,348192005.0,0.2496,1.0,,2.11,1.06755,183377408,195764553.0,0.01825,53,2023-08-31,420535,348192005.0,2.515,1.08535,1.0,237230860.0,3131.0
1552,2023-09-18,SWESCGV,KR80SB,KR7126700004,B66X0Y8,126700.KQ,HYVISION SYSTEM,KR,KRW,Korea Exchange,50202025,14942112.0,0.8818,1.0,,19650.0,0.0007551,258907496100,195495386.0,0.01822,53,2023-08-31,KR80SB,14942112.0,21300.0,0.0007566,1.0,212337446.0,241996.0
1553,2023-09-18,SWESCGV,KR08N6,KR7282880004,BK63CT5,282880.KQ,COWINTECH,KR,KRW,Korea Exchange,50204000,10033718.0,0.6522,1.0,,39450.0,0.0007551,258160444950,194931295.0,0.01817,53,2023-08-31,KR08N6,10033718.0,36350.0,0.0007566,1.0,179974925.0,318660.0
1554,2023-09-18,SWESCGV,TH12IV,THA020010007,BK1KX43,SABUY.BK,SABUY TECHNOLOGY,TH,THB,Stock Exchange of Thailand,50205015,1841905073.0,0.6576,0.7451338,,7.7,0.0279876,6949507654,194500293.0,0.01813,53,2023-08-31,TH12IV,1744145597.0,8.1,0.0285572,0.7548914,197687514.0,331583.0
1555,2023-09-18,SWESCGV,CN24W1,CNE0000004C0,6800776,900908.SS,SHAI.CHLOR-ALKALI CHM. 'B',CN,USD,Shanghai Stock Exchange,55201000,406560000.0,1.0,1.0,,0.477,1.0,193929120,193929120.0,0.01808,53,2023-08-31,CN24W1,406560000.0,0.473,1.0,1.0,192302880.0,27488.0
1556,2023-09-18,SWESCGV,MX403Q,MX01VO000009,BDZDPH6,VOLARA.MX,CONTROLADORA VUELA,MX,MXN,Mexican Stock Exchange,40501010,1108462804.0,1.0,0.204551,,14.64,0.0582844,3319432242,193471068.0,0.01803,53,2023-08-31,MX403Q,1108462804.0,17.0,0.0594115,0.49,548575960.0,268503.0
1557,2023-09-18,SWESCGV,TH21R4,TH0212A10Z07,BK0XRX0,TPIPL.BK,TPI POLENE,TH,THB,Stock Exchange of Thailand,50101030,18935235000.0,0.4429,0.541883,,1.52,0.0279876,6907573173,193326613.0,0.01802,53,2023-08-31,TH21R4,18935235000.0,1.52,0.0285572,0.541883,197260749.0,36002.0
1558,2023-09-18,SWESCGV,BR16Y7,BRCSEDACNOR9,BMDQCL3,CSED3.SA,CRUZEIRO DO SUL EDUCACIONAL ON,BR,BRL,B3 S.A. - Brasil Bolsa Balcao,40201010,367048752.0,0.6384,1.0,,4.0,0.2061784,937295692,193250126.0,0.01801,53,2023-08-31,BR16Y7,367048752.0,4.15,0.201982,1.0,196416241.0,335424.0
1559,2023-09-18,SWESCGV,KR208L,KR7053030003,6383374,053030.KQ,BINEX,KR,KRW,Korea Exchange,20103015,31761048.0,0.9059,1.0,,8880.0,0.0007551,255498317040,192921186.0,0.01798,53,2023-08-31,KR208L,31761048.0,8860.0,0.0007566,1.0,192874010.0,3973.0
1560,2023-09-18,SWESCGV,HK0258,HK0000065869,B3W1335,1788.HK,GUOTAI JUNAN INTL. HDG.,CN,HKD,Stock Exchange of Hong Kong,30202015,9553994707.0,0.2626,1.0,,0.6,0.1278756,1505327406,192494746.0,0.01794,53,2023-08-31,HK0258,9553994707.0,0.65,0.1275224,1.0,207959978.0,234934.0
1561,2023-09-18,SWESCGV,CN1N2P,CNE100003PJ8,BL6V047,2500.HK,VENUS MEDTECH HANGZHOU 'H',CN,HKD,Stock Exchange of Hong Kong,20102010,441010235.0,0.6643,1.0,,5.13,0.1278756,1502900698,192184350.0,0.01791,53,2023-08-31,CN1N2P,441010235.0,5.59,0.1275224,1.0,193434521.0,321166.0
1562,2023-09-18,SWESCGV,BR905G,BRVIIAACNOR7,BKSF0G2,VIIA3.SA,VIA,BR,BRL,B3 S.A. - Brasil Bolsa Balcao,40401030,1598431289.0,0.7953,1.0,,0.73,0.2061784,927999655,191333443.0,0.01784,53,2023-08-31,BR905G,1598431289.0,1.27,0.201982,1.0,315801346.0,44791.0
1563,2023-09-18,SWESCGV,ID00KF,ID1000066004,6092498,AALI.JK,Astra Agro Lestari Tbk PT,ID,IDR,Indonesia Stock Exchange,45102010,1924688333.0,0.2032,1.0,,7525.0,6.5e-05,2943002434225,191335793.0,0.01784,53,2023-08-31,ID00KF,1924688333.0,7600.0,6.57e-05,1.0,195174485.0,43272.0
1564,2023-09-18,SWESCGV,TW1AUU,TW0003138004,B02QXD9,3138.TW,AUDEN TECHNO,TW,TWD,Taiwan Stock Exchange,15101010,46711063.0,0.8668,1.0,,151.0,0.0312774,6113861499,191225694.0,0.01783,53,2023-08-31,TW1AUU,46711063.0,148.5,0.0314007,1.0,188801033.0,254764.0
1565,2023-09-18,SWESCGV,TW07YU,TW0006197007,6564793,6197.TW,Jess Link,TW,TWD,Taiwan Stock Exchange,10102030,122085882.0,0.7165,1.0,,69.9,0.0312774,6114469927,191244726.0,0.01783,53,2023-08-31,TW07YU,122085882.0,65.7,0.0314007,1.0,180462213.0,10763.0
1566,2023-09-18,SWESCGV,ZA402F,ZAE000177218,BFH3QX1,ATTJ.J,ATTACQ ORD,ZA,ZAR,Johannesburg Stock Exchange,35102000,751551292.0,0.5975,1.0,,8.09,0.0526074,3632829847,191113613.0,0.01781,53,2023-08-31,ZA402F,751551292.0,8.45,0.0528123,1.0,200395516.0,268956.0
1567,2023-09-18,SWESCGV,ID00ZU,ID1000064207,6211516,BHIT.JK,MNC ASIA HOLDING,ID,IDR,Indonesia Stock Exchange,40301035,86068156705.0,0.6826,1.0,,50.0,6.5e-05,2937506188350,190979027.0,0.0178,53,2023-08-31,ID00ZU,86068156705.0,51.0,6.57e-05,1.0,181443083.0,43277.0
1568,2023-09-18,SWESCGV,TH904N,TH0259A10Z01,BK7XZD9,RAM.BK,RAMKHAMHAENG HOSPITAL,TH,THB,Stock Exchange of Thailand,20101010,1200000000.0,0.4273,0.3091505,,43.0,0.0279876,6816360446,190773823.0,0.01778,53,2023-08-31,TH904N,1200000000.0,43.75,0.0285572,0.3474635,224887831.0,25610.0
1569,2023-09-18,SWESCGV,KR31VA,KR7094360005,BFZ1PK7,094360.KQ,CHIPS & MEDIA,KR,KRW,Korea Exchange,10102010,9640315.0,0.735,1.0,,35650.0,0.0007551,252602780800,190734815.0,0.01778,53,2023-08-31,,,,,,,269309.0
