,Date,Index_Component_Count,Internal_Number,ISIN,SEDOL,Instrument_Name,Country,Currency,ICB,Mcap_Units_Index_Currency,InfoCode,shares_Cutoff,freeFloat_Cutoff,Free_Float,Capfactor,Free_Float_Market_Cutoff,Full_Market_Cap_Cutoff,FOR_FF,Source
51310,2023-12-18,1148,KR1AOA,KR7383220001,BP2NF51,F&F,KR,KRW,40204020.0,1198148941.0,339905.0,38307075.0,0.4648,0.4648,1.0,1168950195.215828,2514953087.8137436,0.4648,MID Cap Index
51282,2023-12-18,1148,KR068P,KR7071050009,6654586,Kr Inv Holdings,KR,KRW,30202015.0,1984005774.0,12258.0,55725992.0,0.7402,0.7402,1.0,1860789984.32836,2513901627.0310187,0.7402,MID Cap Index
51338,2023-12-18,1148,KR15O5,KR7068760008,B0V3YP0,Celltrion Pharm,KR,KRW,20103015.0,1240948313.0,29045.0,39609168.0,0.4496,0.4496,1.0,1098759331.5414252,2443859723.1793265,0.4496,MID Cap Index
51339,2023-12-18,1148,KR03M0,KR7010620003,6451066,Hyundai Mipo Dk,KR,KRW,50206030.0,1401711355.0,41559.0,39942149.0,0.5763,0.5763,1.0,1404178326.788346,2436540563.5751276,0.5763,MID Cap Index
51247,2023-12-18,1148,KR025I,KR7003410008,6837280,SSANGYONG C&E,KR,KRW,50101030.0,492216600.0,40507.0,503859595.0,0.2235,0.2211,1.0,517240573.23764867,2339396532.0563035,0.2211,MID Cap Index
51306,2023-12-18,1148,KR07P7,KR7272210006,BJN3H96,HANWHA SYSTEMS,KR,KRW,50201020.0,955545789.0,320597.0,188919389.0,0.4048,0.4048,1.0,935387412.1601474,2310739654.545819,0.4048,MID Cap Index
51324,2023-12-18,1148,KR02O1,KR7004990008,6535432,LOTTE CORP,KR,KRW,45102020.0,863882650.0,41510.0,104909237.0,0.7081,0.3829,1.0,862474671.6577653,2252480208.038039,0.3829,MID Cap Index
51345,2023-12-18,1148,KR401G,KR7064350002,BFPM3C8,HYUNDAI ROTEM,KR,KRW,50206025.0,1480219164.0,269329.0,109142293.0,0.6627,0.6627,1.0,1477264120.9421258,2229159681.5182223,0.6627,MID Cap Index
51331,2023-12-18,1148,KR01MY,KR7001450006,B01LXY6,Hyundai Mar&Fire,KR,KRW,30302025.0,1652259970.0,25268.0,89400000.0,0.781,0.781,1.0,1658771319.291834,2123906938.914,0.781,MID Cap Index
51335,2023-12-18,1148,KR032G,KR7006260004,6375780,Ls,KR,KRW,50202010.0,1913475681.0,41536.0,32200000.0,0.8528,0.8528,1.0,1809212064.93664,2121496323.8,0.8528,MID Cap Index
51341,2023-12-18,1148,KR01DP,KR7001040005,6189516,CJ Corp,KR,KRW,50203000.0,1242476719.0,40494.0,29176998.0,0.5797,0.5797,1.0,1181234663.9990551,2037665454.5438247,0.5797,MID Cap Index
51336,2023-12-18,1148,KR01CO,KR7000990002,6407757,DB HITEK,KR,KRW,10102010.0,1816966485.0,41538.0,44398588.0,0.8761,0.8761,1.0,1751727134.902881,1999460261.2748327,0.8761,MID Cap Index
51332,2023-12-18,1148,KR03ES,KR7008770000,6440332,Hotel Shilla,KR,KRW,40401030.0,1628462493.0,26081.0,39248121.0,0.8218,0.8218,1.0,1615046425.198295,1965254837.184589,0.8218,MID Cap Index
51320,2023-12-18,1148,KR20DQ,KR7007070006,B7F9Q79,GS RETAIL,KR,KRW,45201010.0,804066517.0,258997.0,104717922.0,0.4212,0.4212,1.0,827355636.9905356,1964282139.1038356,0.4212,MID Cap Index
51325,2023-12-18,1148,KR03FT,KR7008930000,6146083,HANMI SCIENCE,KR,KRW,20103015.0,859133388.0,25229.0,69956940.0,0.4371,0.4371,1.0,846149911.5794517,1935826839.5777893,0.4371,MID Cap Index
51311,2023-12-18,1148,KR812M,KR7263750002,BYX56S9,PEARLABYSS,KR,KRW,40203040.0,1125027078.0,299873.0,64247855.0,0.581,0.581,1.0,1116836389.4057612,1922265730.4746323,0.581,MID Cap Index
51305,2023-12-18,1148,KR00ZA,KR7000120006,6497112,CJ LOGISTICS,KR,KRW,50206060.0,968351196.0,25334.0,22812344.0,0.4727,0.4727,1.0,896020169.3766403,1895536639.2566962,0.4727,MID Cap Index
51309,2023-12-18,1148,KR05GW,KR7039490008,B00VS64,KIWOOM,KR,KRW,30202015.0,1167701154.0,18114.0,26226706.0,0.5882,0.5882,1.0,1089317877.3922877,1851951508.6574087,0.5882,MID Cap Index
51316,2023-12-18,1148,KR04R6,KR7028670008,B24FX49,PANOCEAN,KR,KRW,50206030.0,757146492.0,139157.0,534569512.0,0.4034,0.4034,1.0,730447493.3631325,1810727549.2392972,0.4034,MID Cap Index
51327,2023-12-18,1148,KR01ZB,KR7002790004,6665931,AMOREG,KR,KRW,40204035.0,840209167.0,40505.0,82458180.0,0.4614,0.4614,1.0,831625752.7349529,1802396516.5473623,0.4614,MID Cap Index
51323,2023-12-18,1148,KR71H0,KR7282330000,BD95QN1,BGF RETAIL,KR,KRW,45201010.0,898107065.0,302534.0,17283906.0,0.5142,0.5142,1.0,912761539.9792734,1775109957.174783,0.5142,MID Cap Index
51252,2023-12-18,1148,KR05R7,KR7052690005,B4LW1M1,KEPCO E&C,KR,KRW,50101015.0,643383196.0,217905.0,38220000.0,0.3423,0.3423,1.0,603367667.0512218,1762686728.1660001,0.3423,MID Cap Index
51307,2023-12-18,1148,KR03ZD,KR7012750006,6180230,S-1 Corporation,KR,KRW,50205040.0,945808874.0,42018.0,37999178.0,0.5242,0.5242,1.0,920205796.3030566,1755447913.588433,0.5242,MID Cap Index
51249,2023-12-18,1148,KR058O,KR7036460004,6182076,Korea Gas,KR,KRW,65102020.0,442347638.0,14159.0,92313000.0,0.5346,0.5346,0.4605312,431602993.2347835,1753058607.3819,0.24619997951999997,MID Cap Index
51302,2023-12-18,1148,KR1AG2,KR7293490009,BMGYMB4,KAKAO GAMES,KR,KRW,40203040.0,968312281.0,329532.0,82461332.0,0.5753,0.5756,1.0,989671119.9269006,1719373036.704136,0.5756,MID Cap Index
51344,2023-12-18,1148,KR60L2,KR7112610001,BSPBZK8,CS WIND,KR,KRW,60102020.0,1474369562.0,279550.0,42171403.0,0.7098,0.7098,1.0,1190251934.639,1676883537.107636,0.7098,MID Cap Index
51330,2023-12-18,1148,KR14JZ,KR7014680003,6988155,Hansol Chemical,KR,KRW,55201000.0,1615881183.0,25850.0,11335195.0,0.8562,0.8562,1.0,1407490566.8660116,1643880596.6666803,0.8562,MID Cap Index
51313,2023-12-18,1148,KR17P8,KR7139480008,B682TF7,E-MART,KR,KRW,40401010.0,1124909738.0,251920.0,27875819.0,0.7152,0.7152,1.0,1174454564.581485,1642134458.3074455,0.7152,MID Cap Index
51319,2023-12-18,1148,KR18O8,KR7020150009,B45LHQ0,LOTTE ENERGY MATERIALS,KR,KRW,10102015.0,685962339.0,249543.0,46110835.0,0.4673,0.4673,1.0,750751052.9072167,1606571908.6394536,0.4673,MID Cap Index
51254,2023-12-18,1148,KR05N3,KR7047040001,6344122,Daewoo Eng&Const,KR,KRW,50101010.0,576079737.0,8869.0,415622638.0,0.4231,0.4231,1.0,620866299.85407,1467422122.084779,0.4231,MID Cap Index
51317,2023-12-18,1148,KR01W8,KR7002380004,6490917,KCC,KR,KRW,50203010.0,782372923.0,25284.0,8886471.0,0.5099,0.5099,1.0,742834725.7400743,1456824329.7510772,0.5099,MID Cap Index
51303,2023-12-18,1148,KR12AO,KR7112040001,B4Y8TB1,WEMADE,KR,KRW,40203040.0,927508778.0,218060.0,33796962.0,0.5469,0.5469,1.0,759327174.5164446,1388420505.6069565,0.5469,MID Cap Index
51251,2023-12-18,1148,KR057N,KR7035760008,6199753,CJ ENM,KR,KRW,40301035.0,451665893.0,19718.0,21929154.0,0.5997,0.5997,0.6013007,492800534.9489554,1366612574.1474397,0.36060002979,MID Cap Index
51318,2023-12-18,1148,KR82G1,KR7298020009,BD83164,HYOSUNG TNC,KR,KRW,55101020.0,713824992.0,307590.0,4327682.0,0.5661,0.5661,1.0,729200917.6345328,1288113262.0288513,0.5661,MID Cap Index
51315,2023-12-18,1148,KR91I3,KR7336260005,BH4G7R8,DOOSAN FUEL CELL,KR,KRW,60102010.0,753999259.0,320039.0,65493726.0,0.6638,0.6638,1.0,788533757.0603163,1187908642.7543182,0.6638,MID Cap Index
51245,2023-12-18,1148,KR1KIE,KR7137310009,BKSCSZ8,SD BIOSENSOR,KR,KRW,20102015.0,483993204.0,342319.0,124452353.0,0.4459,0.446,1.0,496921103.78796303,1114172878.4483476,0.446,MID Cap Index
51304,2023-12-18,1148,KR035J,KR7006360002,6537096,GS E&C,KR,KRW,50101010.0,935919084.0,41512.0,85581490.0,0.9171,0.9171,1.0,973383557.1155653,1061371232.270816,0.9171,MID Cap Index
51253,2023-12-18,1148,KR033H,KR7006280002,6771708,GC BIOPHARMA,KR,KRW,20103015.0,542526089.0,25430.0,11686538.0,0.4998,0.4998,1.0,517935450.8317347,1036285415.8298013,0.4998,MID Cap Index
51314,2023-12-18,1148,KR116J,KR7096530001,B679Q36,Seegene,KR,KRW,20103010.0,737902084.0,241998.0,52225994.0,0.8183,0.8183,1.0,730424523.0253247,892612150.8313879,0.8183,MID Cap Index
51248,2023-12-18,1148,KR801K,KR7285130001,BF2RZ42,SK CHEMICALS,KR,KRW,55201010.0,500601703.0,303386.0,17253783.0,0.5618,0.5618,1.0,483108329.6445136,859929387.0496861,0.5618,MID Cap Index
51246,2023-12-18,1148,KR012E,KR7000210005,6249584,DL,KR,KRW,50203015.0,469220970.0,40495.0,20955884.0,0.5775,0.5775,1.0,445573208.9869402,771555340.2371259,0.5775,MID Cap Index
51256,2023-12-18,1148,KR30T7,KR7456040005,BP68ZH4,OCI,KR,KRW,55201000.0,401384102.0,364414.0,7436729.0,0.6675,0.6675,1.0,409394816.77294034,613325568.1991615,0.6675,MID Cap Index
51255,2023-12-18,1148,KR204H,KR7019170000,6806116,SHIN POONG PHARM.,KR,KRW,20103015.0,365941523.0,25808.0,52984990.0,0.6887,0.6887,1.0,355254890.5100084,515834021.35909456,0.6887,MID Cap Index
51244,2023-12-18,1148,KR518P,KR7071051007,6671596,KOREA INVESTMENT 1P,KR,KRW,30202015.0,200268688.0,12259.0,5858251.0,1.0,1.0,1.0,197299162.7253485,197299162.7253485,1.0,MID Cap Index
51264,2023-12-18,1148,KR188S,KR7011781002,6494737,KUMHO PETRO CHEMICAL PF.,KR,KRW,55201000.0,154981929.0,26622.0,3023486.0,1.0,1.0,1.0,149050200.22150704,149050200.22150704,1.0,MID Cap Index
51262,2023-12-18,1148,KR189T,KR7005941000,6537159,NH INVESTMENT & SECURITIES.PF.,KR,KRW,30202015.0,143278776.0,26678.0,18870968.0,1.0,1.0,1.0,144809434.9512677,144809434.9512677,1.0,MID Cap Index
51263,2023-12-18,1148,KR51IZ,KR7097951008,B24GTQ6,CJ CHEIL JEDANG 1P,KR,KRW,45102020.0,139565615.0,139274.0,1327433.0,1.0,1.0,1.0,136434316.71309492,136434316.71309492,1.0,MID Cap Index
51258,2023-12-18,1148,KR50AQ,KR7001041003,6186153,CJ PF,KR,KRW,50203000.0,90769609.0,26604.0,2260223.0,1.0,1.0,1.0,86020164.40134782,86020164.40134782,1.0,MID Cap Index
51260,2023-12-18,1148,KR50EU,KR7002791002,6667498,AMOREPACIFIC GROUP PF 1P,KR,KRW,40204035.0,44524093.0,26630.0,6443770.0,0.8982,0.8982,1.0,43426609.62798221,48348485.44642864,0.8982,MID Cap Index
51261,2023-12-18,1148,KR08O7,KR728513K010,BD3HDJ8,SK CHEMICALS PRE,KR,KRW,55201010.0,49652052.0,303387.0,2115429.0,1.0,1.0,1.0,47961395.42116455,47961395.42116455,1.0,MID Cap Index
51259,2023-12-18,1148,KR809S,KR7006801005,6252474,MIRAE ASSET SEC PF.,KR,KRW,30202015.0,43399326.0,26677.0,14075750.0,1.0,1.0,1.0,43041365.241332255,43041365.241332255,1.0,MID Cap Index
51291,2023-12-18,1148,KR089S,KR7019171008,6794749,SHIN POONG PHARM.PF.,KR,KRW,20103015.0,28689037.0,26629.0,2200000.0,0.8293,0.8293,1.0,26869243.140476003,32399907.320000004,0.8293,MID Cap Index
51352,2023-12-18,1148,ET001,TRETHAL00019,B1WTMP0,TURK. HALK BANKASI,TR,TRY,30101010.0,271638957.0,136816.0,7184778042.0,0.0851,0.0851,1.0,275916869.30641514,3242266384.3292027,0.0851,MID Cap Index
51351,2023-12-18,1148,B03MVZ,TRAMRDIN91F2,B03MVZ4,OYAK CIMENTO FABRIKALARI A S,TR,TRY,50101030.0,572817130.0,23606.0,1159793441.0,0.26,0.26,1.0,727423938.8289462,2797784380.1113315,0.26,MID Cap Index
51353,2023-12-18,1148,ET020,TRETTLK00013,B2RCGV5,TURK TELEKOMUNIKASYON,TR,TRY,15102015.0,384077938.0,152054.0,3500000000.0,0.1332,0.1332,1.0,372611217.6280368,2797381513.7239995,0.1332,MID Cap Index
51361,2023-12-18,1148,ET027,TREKOAL00014,B3LP189,KOZA ALTIN ISLETMELERI,TR,TRY,55103025.0,674471287.0,228997.0,3202500000.0,0.3,0.3,1.0,761887356.4542239,2539624521.5140796,0.3,MID Cap Index
51355,2023-12-18,1148,TR304R,TREPEGS00016,B9J4ZK0,PEGASUS HAVA TASIMACILIGI,TR,TRY,40501010.0,1029887975.0,266648.0,102299707.0,0.4334,0.4334,1.0,1098736853.8318548,2535156561.6794066,0.4334,MID Cap Index
51349,2023-12-18,1148,B01GNH,TRETTRK00010,B03MYM2,TURK TRAKTOR,TR,TRY,50204010.0,617696538.0,19218.0,100066875.0,0.25,0.25,1.0,614753393.0713089,2459013572.2852354,0.25,MID Cap Index
51359,2023-12-18,1148,416441,TRAAEFES91A9,B03MNV4,ANADOLU EFES,TR,TRY,45101010.0,780830860.0,21970.0,592105263.0,0.3295,0.3295,1.0,774255288.0898411,2349788431.228653,0.3295,MID Cap Index
51356,2023-12-18,1148,TR806Y,TRAHEKTS91E4,B03MTG1,HEKTAS TICARET,TR,TRY,55201000.0,929461720.0,35433.0,2530000000.0,0.4118,0.4463,1.0,894639331.3897536,2004569418.30552,0.4463,MID Cap Index
51346,2023-12-18,1148,TR002M,TREAKSN00011,B3Y1WH0,AKSA ENERJI URETIM,TR,TRY,65101015.0,190339874.0,231551.0,1226338236.0,0.1476,0.1472,1.0,218482505.54299164,1484256151.786628,0.1472,MID Cap Index
51380,2023-12-18,1148,ID30LJ,ID1000186505,BN4DH26,PERTAMINA GEOTHERMAL ENERGY,ID,IDR,65101010.0,319901934.0,361467.0,41396142000.0,0.1,0.1,1.0,266938882.07280004,2669388820.728,0.1,MID Cap Index
51369,2023-12-18,1148,ID00FA,ID1000068604,6366999,Gudang Garam Tbk PT,ID,IDR,45103010.0,616515455.0,35933.0,1924088000.0,0.2445,0.2445,1.0,646153003.2695472,2642752569.6096,0.2445,MID Cap Index
51387,2023-12-18,1148,ID00OJ,ID1000106602,6053859,ANEKA TAMBANG,ID,IDR,55103025.0,901831946.0,43260.0,24030764725.0,0.35,0.35,1.0,922011900.3535055,2634319715.29573,0.35,MID Cap Index
51372,2023-12-18,1148,ID00LG,ID1000068703,6043485,BUMI RESOURCES,ID,IDR,60101040.0,625272394.0,35934.0,371320705024.0,0.2938,0.2938,1.0,759760450.6937536,2585978389.018903,0.2938,MID Cap Index
51383,2023-12-18,1148,ID5099,ID1000135700,BYYMZ37,MITRA KELUARGA KARYASEHAT,ID,IDR,20101010.0,948249430.0,281608.0,14246349500.0,0.3814,0.3786,1.0,970376737.3335884,2563065867.2308197,0.3786,MID Cap Index
51375,2023-12-18,1148,ID3075,ID1000113905,B5NM8S1,ELANG MAHKOTA TEKNOLOGI,ID,IDR,40301035.0,575298797.0,219230.0,61197518483.0,0.2561,0.2561,1.0,621541992.5337719,2426950380.84253,0.2561,MID Cap Index
51377,2023-12-18,1148,ID210Y,ID1000143605,BYW4PP7,MNC DIGITAL ENTERTAINMENT,ID,IDR,40301010.0,422239572.0,306777.0,12135235641.0,0.1801,0.1801,1.0,422800167.50061405,2347585605.222732,0.1801,MID Cap Index
51384,2023-12-18,1148,ID00C7,ID1000061302,6454861,Indocement Tunggal Prakarsa Tb,ID,IDR,50101030.0,1080308939.0,34934.0,3681231699.0,0.49,0.49,1.0,1093374789.7095237,2231377121.8561707,0.49,MID Cap Index
51385,2023-12-18,1148,ID00PK,ID1000108103,B28T1S7,Jasa Marga PT,ID,IDR,50206060.0,670245825.0,140123.0,7257871200.0,0.3,0.3,1.0,641650712.6177568,2138835708.7258563,0.3,MID Cap Index
51366,2023-12-18,1148,ID2142,ID1000165004,BPG9298,AVIA AVIAN PT,ID,IDR,50203010.0,439876939.0,348732.0,61953555600.0,0.2461,0.2461,1.0,469956559.5951424,1909616251.9103713,0.2461,MID Cap Index
51379,2023-12-18,1148,ID2131,ID1000164700,BMZQ6M0,CISARUA MOUNTAIN DAIRY,ID,IDR,45102020.0,396358211.0,348590.0,7934683000.0,0.192,0.192,1.0,349729910.57593346,1821509950.91632,0.192,MID Cap Index
51371,2023-12-18,1148,ID00JE,ID1000108509,B29SK75,INDO TAMBANGRAYA MEGAH,ID,IDR,60101040.0,613858280.0,148038.0,1129925000.0,0.3486,0.3486,1.0,627373142.7321541,1799693467.3900003,0.3486,MID Cap Index
51373,2023-12-18,1148,ID00HC,ID1000094006,6565127,BUKIT ASAM TBK PT,ID,IDR,60101040.0,588953658.0,10862.0,11520659250.0,0.3407,0.3407,1.0,612515101.1538401,1797813622.4063401,0.3407,MID Cap Index
51386,2023-12-18,1148,ID0061,ID1000111602,6719764,Perusahaan Gas Negara PT,ID,IDR,65102020.0,715578432.0,14061.0,24241508196.0,0.4304,0.4304,1.0,763624281.7462151,1774219985.4698305,0.4304,MID Cap Index
51378,2023-12-18,1148,ID20SP,ID1000092703,6545248,BANK PAN INDONESIA,ID,IDR,30101010.0,241110627.0,41349.0,23837645998.0,0.1426,0.1426,1.0,244404798.4143056,1713918642.4565609,0.1426,MID Cap Index
51582,2023-12-18,1148,CL00OL,CLP3064M1019,2196338,COMP. SUDAMERICANA DE VAPORES,CL,CLP,50206030.0,471320223.0,27800.0,51319876188.0,0.3355,0.3355,0.4460824,442440787.1436963,2956293463.47156,0.1496606452,MID Cap Index
51587,2023-12-18,1148,CL00C9,CLP3615W1037,2309255,Colbun SA,CL,CLP,65101010.0,1134585098.0,27559.0,17536167720.0,0.4125,0.4125,1.0,1154020451.52336,2797625337.0263276,0.4125,MID Cap Index
51590,2023-12-18,1148,CL9028,CL0002539816,BK5XJM8,CENCOSUD SHOPPING,CL,CLP,35101010.0,815337477.0,317956.0,1705831078.0,0.2836,0.2836,1.0,786274790.071229,2772478103.213078,0.2836,MID Cap Index
51583,2023-12-18,1148,CL9017,CL0002456714,BYVW0G8,PLAZA,CL,CLP,35101010.0,431467437.0,307956.0,1960000000.0,0.152,0.152,1.0,417290332.010496,2745331131.6480002,0.152,MID Cap Index
51591,2023-12-18,1148,CL00GD,CLP249051044,2196189,Cia Cervecerias Unidas SA,CL,CLP,45101010.0,820809591.0,27510.0,369502872.0,0.3413,0.3413,1.0,774113988.7289985,2268133573.773802,0.3413,MID Cap Index
51589,2023-12-18,1148,CL00KH,CL0002841873,BN100C1,BANCO ITAU CHILE,CL,CLP,30101010.0,732336358.0,2316.0,216337304.0,0.3715,0.3438,1.0,724790908.7832177,2108175999.9511857,0.3438,MID Cap Index
51616,2023-12-18,1148,TH00IS,TH0796010005,B0300P1,Thai Oil PCL,TH,THB,60101020.0,903575580.0,20887.0,2233835566.0,0.5497,0.5497,0.4859014,869269795.3960137,3254473218.880167,0.26709999957999997,MID Cap Index
51620,2023-12-18,1148,TH510G,TH6068010Y02,BFXP653,MUANGTHAI CAPITAL,TH,THB,30201020.0,882355156.0,279540.0,2120000000.0,0.3255,0.3255,1.0,877840320.106722,2696898064.844,0.3255,MID Cap Index
51621,2023-12-18,1148,TH00Q0,TH0221B10Z05,BDDW2W9,BTS Group Holdings PCL,TH,THB,50206020.0,887910393.0,35682.0,13154277481.0,0.7898,0.7898,0.4154216,871098331.8412911,2654978316.947426,0.32809997968,MID Cap Index
51597,2023-12-18,1148,TH00MW,TH0143010Z08,6581907,Land and Houses PCL,TH,THB,35101010.0,441681890.0,40771.0,11893544146.0,0.704,0.704,0.2382102,436586857.46003497,2603380485.658559,0.1676999808,MID Cap Index
51611,2023-12-18,1148,TH30BO,TH5097010000,BH6XVN1,DIGITAL TELECOM.IFCF.,TH,THB,35102025.0,960903809.0,273799.0,10631653745.0,0.7944,0.7944,0.5239174,1050328108.7181525,2523614014.247912,0.41619998255999996,MID Cap Index
51614,2023-12-18,1148,TH21T6,TH0991010008,B435YH4,SIAM GLOBAL HOUSE,TH,THB,40401025.0,1083370576.0,214013.0,5001809096.0,0.4459,0.4459,1.0,1084167353.9185908,2431413666.558849,0.4459,MID Cap Index
51612,2023-12-18,1148,TH50ZE,TH6066010005,BSM67X3,CARABAO GROUP,TH,THB,45101020.0,945235828.0,279462.0,1000000000.0,0.4694,0.4694,0.8647209,951937906.0853926,2345252349.0,0.40589999045999997,MID Cap Index
51593,2023-12-18,1148,TH001B,TH0637010Y00,BK1W1V2,Ratch Group,TH,THB,65101015.0,477757918.0,11579.0,2175000000.0,0.4973,0.4904,0.5097879,541007046.0123482,2164028303.8499994,0.24999998616,MID Cap Index
51598,2023-12-18,1148,TH00PZ,TH0450010Y08,BYTBHS8,THAI UNION GROUP,TH,THB,45102020.0,442092839.0,2365.0,4771815496.0,0.9355,0.8666,0.2609047,456989403.58325744,2021182561.9967291,0.22610001302,MID Cap Index
51604,2023-12-18,1148,TH207J,TH0465010005,6304632,ELECTRICITY GENERATING,TH,THB,65101015.0,297286283.0,2327.0,526465000.0,0.4539,0.4393,0.3598907,317060223.117142,2005441202.9185722,0.15809998451,MID Cap Index
51623,2023-12-18,1148,TH12JW,THA271010003,BNR42C1,NGERN TID LOR,TH,THB,30201020.0,824788050.0,339440.0,2809538997.0,0.4467,0.4467,1.0,831270883.856645,1860915343.3101523,0.4467,MID Cap Index
51599,2023-12-18,1148,TH00AK,TH0148A10Z06,BJFHBV6,Banpu PCL,TH,THB,60101040.0,565679762.0,34678.0,8454161388.0,0.9475,0.9263,0.3281874,562562083.8126693,1850533239.709663,0.30399998862,MID Cap Index
51594,2023-12-18,1148,TH401F,TH0122C10Z04,BDZ7KL7,KCE ELECTRONICS,TH,THB,10102015.0,487730383.0,41567.0,1172021596.0,0.7463,0.7463,0.3548171,465384262.2866854,1757493426.156427,0.26480000173,MID Cap Index
51607,2023-12-18,1148,TH50XC,TH5456010Y00,BF0F5R1,SRISAWAD CORPORATION,TH,THB,30201020.0,325166548.0,275576.0,1373152393.0,0.7177,0.7177,0.2717013,342532311.69201887,1756575750.11903,0.19500002301,MID Cap Index
51605,2023-12-18,1148,TH706N,TH6678010005,BZ2YMZ3,COM7,TH,THB,40401030.0,357855037.0,284839.0,2400000000.0,0.5247,0.5247,0.440061,359174640.1343485,1555541921.664,0.23090000670000002,MID Cap Index
51603,2023-12-18,1148,TH704L,TH7462010003,BD5NFC1,BANPU POWER,TH,THB,65101015.0,263713456.0,293405.0,3045692000.0,0.2134,0.2134,1.0,273449884.4042581,1281395896.92717,0.2134,MID Cap Index
51596,2023-12-18,1148,TH806O,TH8193010007,BYZFF24,TOA PAINT THAILAND,TH,THB,50203010.0,435757125.0,300783.0,2029000000.0,0.3401,0.3401,1.0,406064156.2385815,1193955178.5903602,0.3401,MID Cap Index
51601,2023-12-18,1148,TH00JT,TH0471010Y04,6905295,IRPC PCL,TH,THB,60101020.0,577927544.0,2381.0,20434419246.0,0.5495,0.5495,0.8917197,569277454.0675555,1161790781.5062377,0.48999997515,MID Cap Index
51595,2023-12-18,1148,TH80AS,TH3925010Z05,BGHGSV9,JMT NETWORK SERVICES,TH,THB,50205020.0,509992779.0,264490.0,1459112661.0,0.4638,0.4616,1.0,512169890.47519135,1109553488.8977282,0.4616,MID Cap Index
51602,2023-12-18,1148,TH403H,TH4577010002,BCZZQ94,MK RESTAURANT GROUP,TH,THB,40501040.0,426753368.0,268143.0,914849400.0,0.4186,0.4186,1.0,432734574.4341095,1033766302.9959615,0.4186,MID Cap Index
51763,2023-12-18,1148,MY00L5,MYL5398OO002,6359881,Gamuda Bhd,MY,MYR,50101010.0,1927059117.0,26212.0,2657749626.0,0.7076,0.7304,1.0,1899760588.5923522,2600986567.076057,0.7304,MID Cap Index
51773,2023-12-18,1148,MY22MA,MYL5014OO005,6188193,MALAYSIA AIRPORTS HDG.,MY,MYR,50206060.0,1374083400.0,39186.0,1659191828.0,0.4919,0.5225,1.0,1358203845.7045016,2599433197.5205774,0.5225,MID Cap Index
51771,2023-12-18,1148,MY501Q,MYL5246OO003,BDFM1K8,WESTPORTS HOLDINGS,MY,MYR,50206060.0,661254292.0,269042.0,3410000000.0,0.2492,0.2487,1.0,637026368.5020773,2561424883.402,0.2487,MID Cap Index
51772,2023-12-18,1148,MY23K9,MYL7277OO006,B00MRS2,DIALOG GROUP,MY,MYR,60101030.0,1617936341.0,41951.0,5641642303.0,0.6953,0.6939,1.0,1739129736.6120749,2506311769.1484003,0.6939,MID Cap Index
51779,2023-12-18,1148,MY50NC,MYQ0166OO007,B54JP79,INARI AMERTRON,MY,MYR,10102010.0,1531829527.0,254200.0,3732807299.0,0.6392,0.6464,1.0,1491381003.9127736,2307210711.4987216,0.6464,MID Cap Index
51761,2023-12-18,1148,MY242S,MYL3689OO006,6555946,FRASER & NEAVE HDG.,MY,MYR,45101020.0,498948886.0,48454.0,366778501.0,0.2349,0.2322,1.0,512511124.81229407,2207196919.949587,0.2322,MID Cap Index
51767,2023-12-18,1148,MY22AY,MYL5168OO009,B2QPJK5,HARTALEGA HOLDINGS,MY,MYR,20102015.0,1146814450.0,150089.0,3427606863.0,0.5711,0.5711,1.0,1029267948.8375087,1802255207.2097857,0.5711,MID Cap Index
51768,2023-12-18,1148,MY208U,MYL7113OO003,B05L892,TOP GLOVE,MY,MYR,20102015.0,1108798345.0,8880.0,8207018934.0,0.6607,0.6606,1.0,1000648749.2246395,1514757416.3255217,0.6606,MID Cap Index
51770,2023-12-18,1148,MY00M6,MYL3336OO004,6455217,IJM Corp BHD,MY,MYR,50101010.0,862457702.0,40106.0,3645488520.0,0.5828,0.5907,1.0,859596920.3848603,1455217403.7326229,0.5907,MID Cap Index
51762,2023-12-18,1148,MY00UE,MYL2291OO002,6057680,Genting Plantations Bhd,MY,MYR,45102010.0,298842902.0,47944.0,897358230.0,0.277,0.2757,1.0,292028008.4759615,1059223824.7223848,0.2757,MID Cap Index
51791,2023-12-18,1148,PH04AK,PHY6028G1361,6514442,Metropolitan Bank & Trust,PH,PHP,30101010.0,1621478881.0,34889.0,4497415555.0,0.6285,0.6285,0.636436,1648538910.7623005,4121347009.018196,0.40000002599999995,MID Cap Index
51788,2023-12-18,1148,PH903I,PHY1001H1024,BMBZPW4,ACEN,PH,PHP,65101010.0,1212167409.0,48459.0,39644772107.0,0.4226,0.4226,0.9465215,1331732585.157266,3329331580.2521033,0.39999998589999997,MID Cap Index
51786,2023-12-18,1148,PH11AI,PHY6142T1052,BMDTTT9,MONDE NISSIN,PH,PHP,45102020.0,959866314.0,340305.0,17968611496.0,0.3763,0.3763,1.0,978474451.0432798,2600250999.3177776,0.3763,MID Cap Index
51782,2023-12-18,1148,PH04LV,PHY7628G1124,BQ13Z04,Semirara Mining Corp,PH,PHP,60101040.0,629202007.0,49089.0,4261145720.0,0.2925,0.2925,1.0,651381563.6758837,2226945516.840628,0.2925,MID Cap Index
