,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight,SEDOL
34591,2023-12-18,2034,IN12X5,INE591G01017,COFORGE,IN,INR,10101010.0,1.0,4465335247.0,0.0032310655296933733,B02PD81
34592,2023-12-18,2034,IN0ADS,INE470A01017,3M India,IN,INR,50203000.0,1.0,1047696696.0,0.0007581013502387175,6098496
34593,2023-12-18,2034,IN07ZB,INE881D01027,Oracle Fin,IN,INR,10101015.0,1.0,1235508994.0,0.000894000181693309,6528443
34594,2023-12-18,2034,IN11U1,INE042A01014,Escorts Kubota Ltd,IN,INR,50204010.0,1.0,1483199223.0,0.0010732259993967916,6099875
34595,2023-12-18,2034,IN044D,INE171A01029,The Federal Bank,IN,INR,30101010.0,0.74,3391040623.0,0.00245371822286499,BFT7KB7
34596,2023-12-18,2034,IN30RZ,INE415G01027,RAIL VIKAS NIGAM,IN,INR,50101010.0,1.0,987324501.0,0.000714416720210663,BJLJGN3
34597,2023-12-18,2034,IN039H,INE169A01031,Coromandel Intl,IN,INR,55201015.0,1.0,1916784783.0,0.0013869635531515766,B0VDZN5
34598,2023-12-18,2034,IN01IO,INE212H01026,AIA Engg,IN,INR,50204000.0,1.0,1293256104.0,0.0009357853302296405,B0QDXM5
34599,2023-12-18,2034,IN073F,INE774D01024,M&M Fin Services,IN,INR,30201020.0,1.0,1695334041.0,0.0012267243282284449,B8F8822
34600,2023-12-18,2034,IN20Y5,INE575P01011,STAR HEALTH ALLIED INSURANCE,IN,INR,30301010.0,1.0,1722898933.0,0.0012466699689125922,BMG5DV4
34601,2023-12-18,2034,IN30Y6,INE303R01014,KALYAN JEWELLERS INDIA,IN,INR,40204030.0,1.0,995766174.0,0.0007205250182744127,BMYLJB6
34602,2023-12-18,2034,IN217F,INE825V01034,VEDANT FASHIONS,IN,INR,40204020.0,1.0,1074835310.0,0.0007777385410359741,BP0BFK2
34603,2023-12-18,2034,IN07U6,INE274J01014,OIL INDIA Ltd,IN,INR,60101010.0,1.0,1415046057.0,0.0010239111477179587,B409HQ9
34604,2023-12-18,2034,IN812G,INE935N01020,DIXON TECHNOLOGIES (INDIA),IN,INR,40203010.0,1.0,2465360790.0,0.0017839068795961835,BNC5412
34605,2023-12-18,2034,IN19CR,INE073K01018,SONA BLW PRECISION FORGINGS,IN,INR,40101025.0,1.0,2536348675.0,0.0018352729015322599,BNR5NG5
34606,2023-12-18,2034,IN055F,INE671A01010,Honeywell Auto,IN,INR,50203000.0,1.0,950534204.0,0.0006877956819484754,6889173
34607,2023-12-18,2034,IN18S6,INE511C01022,MAGMA FINCORP,IN,INR,30201020.0,1.0,1543822401.0,0.001117092237853997,B084VN3
34608,2023-12-18,2034,IN18O2,INE09N301011,GUJARAT FLUOROCHEMICALS,IN,INR,55201000.0,1.0,1608795575.0,0.001164106083680514,BK10P03
34609,2023-12-18,2034,IN03CK,INE007A01025,CRISIL Ltd,IN,INR,30201030.0,1.0,1039821397.0,0.0007524028739256514,B45Z353
34610,2023-12-18,2034,IN30T1,INE457A01014,BANK OF MAHARASHTRA,IN,INR,30101010.0,1.0,549934661.0,0.0003979264329446462,B00PVH8
34611,2023-12-18,2034,IN08CP,INE347G01014,Petronet Lng,IN,INR,60101020.0,0.8,1563551012.0,0.0011313676352037606,B00KT68
34612,2023-12-18,2034,IN50IS,INE398R01022,SYNGENE INTERNATIONAL,IN,INR,20103010.0,1.0,1540686585.0,0.0011148231972501882,BYXXQB6
34613,2023-12-18,2034,IN0A8N,INE152A01029,Thermax,IN,INR,50101025.0,1.0,1167170110.0,0.0008445509465931087,B10SSP1
34614,2023-12-18,2034,IN80CP,INE288B01029,DEEPAK NITRITE,IN,INR,55201000.0,1.0,2282044644.0,0.0016512614123214086,BNGMX23
34615,2023-12-18,2034,IN603E,INE844O01030,GUJARAT GAS,IN,INR,65102020.0,1.0,1216724572.0,0.0008804079887084283,BGS92Z9
34616,2023-12-18,2034,IN13EN,INE068V01023,GLAND PHARMA,IN,INR,20103015.0,1.0,1538332381.0,0.0011131197221529094,BN8ZT55
34617,2023-12-18,2034,IN05S2,INE571A01038,IPCA Labs,IN,INR,20103015.0,1.0,2277278262.0,0.0016478125128033046,BMX7Q69
34618,2023-12-18,2034,IN219H,INE148O01028,DELHIVERY,IN,INR,50206040.0,1.0,2284911631.0,0.0016533359313345112,BN7FZ69
34619,2023-12-18,2034,IN02CJ,INE376G01013,Biocon,IN,INR,20103010.0,1.0,1455354851.0,0.001053078130180118,6741251
34620,2023-12-18,2034,IN04KT,INE159A01016,GlaxoSmith P,IN,INR,20103015.0,1.0,887327046.0,0.0006420597051075673,6117982
34621,2023-12-18,2034,IN0B2I,INE226A01021,Voltas Ltd,IN,INR,50101025.0,1.0,2055639370.0,0.0014874371446914124,B1FCQX2
34622,2023-12-18,2034,IN05IS,INE203G01027,INDRAGAS,IN,INR,65102020.0,1.0,1479943501.0,0.0010708701961823451,BD9PXD0
34623,2023-12-18,2034,IN216E,INE0FS801015,MOTHERSON SUMI WIRING INDIA,IN,INR,40101025.0,1.0,1359497877.0,0.000983717119787853,BPR9V01
34624,2023-12-18,2034,IN30LT,INE281B01032,LLOYDS METALS & ENERGY,IN,INR,55102010.0,1.0,1140339272.0,0.0008251364589904521,BD3GM43
34625,2023-12-18,2034,IN06EP,INE531A01024,Kansai,IN,INR,50203010.0,1.0,807501159.0,0.0005842986059748243,BWGW724
34626,2023-12-18,2034,IN0AIX,INE092A01019,Tata Chemicals,IN,INR,55201000.0,1.0,1667968661.0,0.001206923052146349,6101167
34627,2023-12-18,2034,IN13IR,US92932M1018,WNS HDG. ADR,IN,USD,50205020.0,1.0,2625807459.0,0.0019000042547951262,B194GX4
34628,2023-12-18,2034,IN505F,INE131B01039,RELAXO FOOTWEARS,IN,INR,40204025.0,1.0,514080576.0,0.0003719828269813477,BGSCL06
34629,2023-12-18,2034,IN03W4,INE548C01032,Emami,IN,INR,45201020.0,1.0,1396970903.0,0.001010832172948363,6741035
34630,2023-12-18,2034,IN601C,INE647O01011,ADITYA FASH.& RETAIL,IN,INR,40204020.0,1.0,977240028.0,0.0007071197108500971,B86PGH3
34631,2023-12-18,2034,IN20BI,INE100A01010,ATUL,IN,INR,55201000.0,1.0,1688187783.0,0.0012215533776473865,6139759
34632,2023-12-18,2034,IN60HS,INE299U01018,CRMPTN.GREAVES CSM.ELEC,IN,INR,40202020.0,1.0,2262465965.0,0.0016370945040525765,BD87BS8
34633,2023-12-18,2034,TW10SI,TW0009941005,YULON FINANCE,TW,TWD,30201020.0,1.0,1989781886.0,0.0014397834222597775,6201465
34634,2023-12-18,2034,TW08YV,TW0002368008,GOLD CIRCUIT ELECTRONICS,TW,TWD,10102015.0,1.0,2536333400.0,0.0018352618487169087,6107585
34635,2023-12-18,2034,TW052W,TW0002834009,Taiwan Business Bank,TW,TWD,30101010.0,1.0,2814395633.0,0.0020364645012522307,6098816
34636,2023-12-18,2034,TW012S,TW0001229003,Lien Hwa Ind,TW,TWD,45102020.0,1.0,2764134043.0,0.002000095789401158,6515144
34637,2023-12-18,2034,TW00G5,TW0002353000,Acer Inc,TW,TWD,10102030.0,1.0,3787724002.0,0.002740753780374429,6005850
34638,2023-12-18,2034,TW10J9,TW0003533006,Lotes,TW,TWD,10102015.0,1.0,3096284004.0,0.002240435703497668,B1GJFG8
34639,2023-12-18,2034,TW08VS,TW0009945006,Ruentex C D,TW,TWD,35101010.0,1.0,2248182747.0,0.0016267593308169495,6748423
34640,2023-12-18,2034,TW060V,TW0003044004,Tripod Tech,TW,TWD,10102015.0,1.0,3199898045.0,0.002315409638879621,6305721
34641,2023-12-18,2034,TW03UM,TW0002449006,King Yuan Elec,TW,TWD,10102020.0,1.0,3336017929.0,0.0024139044305962667,6352493
34642,2023-12-18,2034,TW601W,TW0008464009,NIEN MADE ENTERPRISE,TW,TWD,40202015.0,1.0,2186141985.0,0.0015818673447854895,BSZLN15
34643,2023-12-18,2034,TW6050,TW0005269005,ASMEDIA TECHNOLOGY,TW,TWD,10102010.0,1.0,1881065075.0,0.0013611171808490597,B6ZZQ69
34644,2023-12-18,2034,TW01G6,TW0001504009,Teco Electric,TW,TWD,50202040.0,1.0,2638046954.0,0.001908860613435146,6879851
34645,2023-12-18,2034,TW208Z,KYG989221000,ZHEN DING TECH.HOLDING,TW,TWD,10102015.0,1.0,2192987144.0,0.0015868204235728054,B734XQ4
34646,2023-12-18,2034,TW20I9,TW0006789001,VISERA TECHNOLOGIES,TW,TWD,10102010.0,1.0,949602868.0,0.000687121777867436,BMCVYD5
34647,2023-12-18,2034,TW05WQ,TW0003035002,Faraday Tech,TW,TWD,10102010.0,1.0,2512597889.0,0.0018180871043405975,6186045
34648,2023-12-18,2034,TW03A2,TW0002371002,Tatung,TW,TWD,50202010.0,1.0,2512863059.0,0.001818278978320739,6875677
34649,2023-12-18,2034,TW027Y,TW0002027000,Ta Chen,TW,TWD,55102010.0,1.0,2722493056.0,0.001969964847316014,6873109
34650,2023-12-18,2034,TW036Y,TW0002360005,Chroma Ate,TW,TWD,50202025.0,1.0,2812976580.0,0.002035437690726372,6212100
34651,2023-12-18,2034,TW08JG,TW0009904003,Pou Chen,TW,TWD,40204025.0,1.0,2598504006.0,0.0018802477883821792,6696157
34652,2023-12-18,2034,TW070W,TW0003653002,JENTECH PRECISION INDL.,TW,TWD,10102015.0,1.0,2052280983.0,0.0014850070542568002,B3FJBY3
34653,2023-12-18,2034,TW032U,TW0002352002,Qisda,TW,TWD,10102030.0,1.0,2283145878.0,0.0016520582526526953,6054465
34654,2023-12-18,2034,TW080X,TW0006239007,PTI,TW,TWD,10102010.0,1.0,3601527367.0,0.002606024024193728,6599676
34655,2023-12-18,2034,TW02A1,TW0002059003,King Slide,TW,TWD,55102015.0,1.0,2034856990.0,0.0014723992521416642,B01H720
34656,2023-12-18,2034,TW02G7,TW0002201001,Yulon Motor,TW,TWD,40101020.0,1.0,1692541663.0,0.0012247037954346898,6988597
34657,2023-12-18,2034,TW104U,TW0002049004,HIWIN Tech,TW,TWD,50204000.0,1.0,2325466421.0,0.0016826809136896409,B1YMYT5
34658,2023-12-18,2034,TW04D6,TW0002542008,Highwealth Const,TW,TWD,35101010.0,1.0,2132901357.0,0.001543343035098865,6154075
34659,2023-12-18,2034,TW033V,TW0002354008,Foxconn Tech,TW,TWD,10102015.0,1.0,1766836808.0,0.001278462912892746,6801779
34660,2023-12-18,2034,TW08OL,TW0009921007,GIANT MFG,TW,TWD,40203050.0,1.0,2304677059.0,0.0016676379690445224,6372167
34661,2023-12-18,2034,TW05MG,TW0002915006,Ruentex Ind,TW,TWD,55101020.0,1.0,1784726815.0,0.0012914079174100458,6758422
34662,2023-12-18,2034,TW1P8N,TW0001795003,LOTUS PHARMACEUTICAL,TW,TWD,20103015.0,1.0,1205446809.0,0.0008722475283475107,B04S979
34663,2023-12-18,2034,TW10WM,TW0002492006,Walsin Tech,TW,TWD,10102015.0,1.0,1476608894.0,0.0010684573126838411,6089694
34664,2023-12-18,2034,TW1PET,KYG0097V1086,ADVANCED ENERGY SO,TW,TWD,50202010.0,1.0,806509281.0,0.0005835808943948003,BMXC4S2
34665,2023-12-18,2034,TW06QL,TW0003532008,FORMOSA SUMCO TECHNOLOGY,TW,TWD,10102010.0,1.0,367461001.0,0.00026589057890678955,B1HKJZ7
34666,2023-12-18,2034,TW01UK,TW0001722007,Twn Fertilizer,TW,TWD,55201015.0,1.0,1588000145.0,0.0011490587482999748,6109439
34667,2023-12-18,2034,TW1AYY,US82706C1080,SILICON MOTION TECH.ADR,TW,USD,10102010.0,1.0,1978712484.0,0.0014317737295361354,B0CL646
34668,2023-12-18,2034,TW02LC,TW0002227006,Yulon Nissan,TW,TWD,40101020.0,1.0,217533057.0,0.00015740443285053166,B04G7V3
34669,2023-12-18,2034,TW08MJ,TW0009914002,Merida Industry,TW,TWD,40203050.0,1.0,1479391777.0,0.0010704709750041586,6584445
34670,2023-12-18,2034,TW01ZP,TW0001802007,Twn Glass Ind,TW,TWD,50203020.0,1.0,731142058.0,0.0005290460335536982,6870865
34671,2023-12-18,2034,TW1P0F,KYG7171A1085,POLARIS GROUP,TW,TWD,20103010.0,1.0,779810066.0,0.0005642616476900137,BD5TXX6
34672,2023-12-18,2034,TW02WN,TW0002337003,Macronix,TW,TWD,10102010.0,1.0,1772733616.0,0.001282729775739566,6574101
34673,2023-12-18,2034,TW0683,TW0003189007,Kinsus,TW,TWD,10102010.0,1.0,875800839.0,0.0006337194735088691,6687872
34674,2023-12-18,2034,TW01C2,TW0001434009,Formosa Taffeta,TW,TWD,55101020.0,1.0,779673966.0,0.0005641631672861321,6348588
34675,2023-12-18,2034,KR06EV,KR7078930005,GS Holdings,KR,KRW,50203000.0,1.0,2864627832.0,0.0020728119461117496,B01RJV3
34676,2023-12-18,2034,KR04T8,KR7029780004,Samsung Card,KR,KRW,30201020.0,1.0,810465686.0,0.0005864437038166898,B1WQQ48
34677,2023-12-18,2034,KR03T7,KR7011780004,Kumho,KR,KRW,55201000.0,1.0,2453204297.0,0.0017751105802543484,6499323
34678,2023-12-18,2034,KR04IX,KR7021240007,COWAY,KR,KRW,40202020.0,1.0,2132111466.0,0.0015427714790025942,6173401
34679,2023-12-18,2034,KR03U8,KR7011790003,SKC,KR,KRW,55201000.0,1.0,1334510706.0,0.0009656366885465716,6018085
34680,2023-12-18,2034,KR30BP,KR7180640005,HANJIN KAL,KR,KRW,40501010.0,1.0,2497835639.0,0.00180740530902685,BCGD8Q8
34681,2023-12-18,2034,KR043I,KR7016360000,Samsung Sec,KR,KRW,30202015.0,1.0,1949440405.0,0.0014105927878581496,6408448
34682,2023-12-18,2034,KR19SD,KR7035900000,JYP ENTERTAINMENT,KR,KRW,40301010.0,1.0,2068435625.0,0.001496696368501639,B16TC34
34683,2023-12-18,2034,KR02ZC,KR7005940002,NH INV&SEC,KR,KRW,30202015.0,1.0,1125148101.0,0.0008141443013452329,6537085
34684,2023-12-18,2034,KR068P,KR7071050009,Kr Inv Holdings,KR,KRW,30202015.0,1.0,1984005774.0,0.0014356038936585629,6654586
34685,2023-12-18,2034,KR055L,KR7035250000,Kangwon Land,KR,KRW,40501020.0,1.0,1451391169.0,0.0010502100552042311,6683449
34686,2023-12-18,2034,KR1AOA,KR7383220001,F&F,KR,KRW,40204020.0,1.0,1198148941.0,0.0008669668745039065,BP2NF51
34687,2023-12-18,2034,KR03M0,KR7010620003,Hyundai Mipo Dk,KR,KRW,50206030.0,1.0,1401711355.0,0.0010142623098149412,6451066
34688,2023-12-18,2034,KR15O5,KR7068760008,Celltrion Pharm,KR,KRW,20103015.0,1.0,1240948313.0,0.0008979360107304935,B0V3YP0
34689,2023-12-18,2034,KR07P7,KR7272210006,HANWHA SYSTEMS,KR,KRW,50201020.0,1.0,955545789.0,0.0006914220075538165,BJN3H96
34690,2023-12-18,2034,KR025I,KR7003410008,SSANGYONG C&E,KR,KRW,50101030.0,1.0,492216600.0,0.0003561623039325789,6837280
34691,2023-12-18,2034,KR02O1,KR7004990008,LOTTE CORP,KR,KRW,45102020.0,1.0,863882650.0,0.0006250956082167519,6535432
34692,2023-12-18,2034,KR401G,KR7064350002,HYUNDAI ROTEM,KR,KRW,50206025.0,1.0,1480219164.0,0.0010710696627773135,BFPM3C8
34693,2023-12-18,2034,KR01MY,KR7001450006,Hyundai Mar&Fire,KR,KRW,30302025.0,1.0,1652259970.0,0.0011955564229462674,B01LXY6
34694,2023-12-18,2034,KR01CO,KR7000990002,DB HITEK,KR,KRW,10102010.0,1.0,1816966485.0,0.0013147361740052641,6407757
34695,2023-12-18,2034,KR032G,KR7006260004,Ls,KR,KRW,50202010.0,1.0,1913475681.0,0.0013845691247794576,6375780
34696,2023-12-18,2034,KR01DP,KR7001040005,CJ Corp,KR,KRW,50203000.0,1.0,1242476719.0,0.0008990419478368495,6189516
34697,2023-12-18,2034,KR00ZA,KR7000120006,CJ LOGISTICS,KR,KRW,50206060.0,1.0,968351196.0,0.0007006878536466025,6497112
34698,2023-12-18,2034,KR03ES,KR7008770000,Hotel Shilla,KR,KRW,40401030.0,1.0,1628462493.0,0.001178336840680853,6440332
34699,2023-12-18,2034,KR03FT,KR7008930000,HANMI SCIENCE,KR,KRW,20103015.0,1.0,859133388.0,0.000621659096534904,6146083
34700,2023-12-18,2034,KR20DQ,KR7007070006,GS RETAIL,KR,KRW,45201010.0,1.0,804066517.0,0.0005818133382940846,B7F9Q79
34701,2023-12-18,2034,KR812M,KR7263750002,PEARLABYSS,KR,KRW,40203040.0,1.0,1125027078.0,0.0008140567304861663,BYX56S9
34702,2023-12-18,2034,KR05GW,KR7039490008,KIWOOM,KR,KRW,30202015.0,1.0,1167701154.0,0.0008449352039597428,B00VS64
34703,2023-12-18,2034,KR04R6,KR7028670008,PANOCEAN,KR,KRW,50206030.0,1.0,757146492.0,0.0005478625446707606,B24FX49
34704,2023-12-18,2034,KR71H0,KR7282330000,BGF RETAIL,KR,KRW,45201010.0,1.0,898107065.0,0.0006498600036011106,BD95QN1
34705,2023-12-18,2034,KR05R7,KR7052690005,KEPCO E&C,KR,KRW,50101015.0,1.0,643383196.0,0.0004655447244137357,B4LW1M1
34706,2023-12-18,2034,KR058O,KR7036460004,Korea Gas,KR,KRW,65102020.0,0.4605312,442347638.0,0.00032007769321313906,6182076
34707,2023-12-18,2034,KR03ZD,KR7012750006,S-1 Corporation,KR,KRW,50205040.0,1.0,945808874.0,0.0006843764871881977,6180230
34708,2023-12-18,2034,KR01ZB,KR7002790004,AMOREG,KR,KRW,40204035.0,1.0,840209167.0,0.0006079657465920347,6665931
34709,2023-12-18,2034,KR14JZ,KR7014680003,Hansol Chemical,KR,KRW,55201000.0,1.0,1615881183.0,0.0011692331486150226,6988155
34710,2023-12-18,2034,KR60L2,KR7112610001,CS WIND,KR,KRW,60102020.0,1.0,1474369562.0,0.0010668369576523572,BSPBZK8
34711,2023-12-18,2034,KR1AG2,KR7293490009,KAKAO GAMES,KR,KRW,40203040.0,1.0,968312281.0,0.0007006596951975426,BMGYMB4
34712,2023-12-18,2034,KR17P8,KR7139480008,E-MART,KR,KRW,40401010.0,1.0,1124909738.0,0.0008139718246037897,B682TF7
34713,2023-12-18,2034,KR18O8,KR7020150009,LOTTE ENERGY MATERIALS,KR,KRW,10102015.0,1.0,685962339.0,0.0004963545054539419,B45LHQ0
34714,2023-12-18,2034,KR05N3,KR7047040001,Daewoo Eng&Const,KR,KRW,50101010.0,1.0,576079737.0,0.00041684471100485865,6344122
34715,2023-12-18,2034,KR01W8,KR7002380004,KCC,KR,KRW,50203010.0,1.0,782372923.0,0.0005661161017124294,6490917
34716,2023-12-18,2034,KR12AO,KR7112040001,WEMADE,KR,KRW,40203040.0,1.0,927508778.0,0.0006711347469593079,B4Y8TB1
34717,2023-12-18,2034,KR057N,KR7035760008,CJ ENM,KR,KRW,40301035.0,0.6013007,451665893.0,0.0003268202759895657,6199753
34718,2023-12-18,2034,KR82G1,KR7298020009,HYOSUNG TNC,KR,KRW,55101020.0,1.0,713824992.0,0.0005165156025931972,BD83164
34719,2023-12-18,2034,KR91I3,KR7336260005,DOOSAN FUEL CELL,KR,KRW,60102010.0,1.0,753999259.0,0.0005455852428562898,BH4G7R8
34720,2023-12-18,2034,KR1KIE,KR7137310009,SD BIOSENSOR,KR,KRW,20102015.0,1.0,483993204.0,0.0003502119486103286,BKSCSZ8
34721,2023-12-18,2034,KR035J,KR7006360002,GS E&C,KR,KRW,50101010.0,1.0,935919084.0,0.0006772203482204965,6537096
34722,2023-12-18,2034,KR033H,KR7006280002,GC BIOPHARMA,KR,KRW,20103015.0,1.0,542526089.0,0.0003925656749523916,6771708
34723,2023-12-18,2034,KR116J,KR7096530001,Seegene,KR,KRW,20103010.0,1.0,737902084.0,0.0005339375110755942,B679Q36
34724,2023-12-18,2034,KR801K,KR7285130001,SK CHEMICALS,KR,KRW,55201010.0,1.0,500601703.0,0.00036222966859112955,BF2RZ42
34725,2023-12-18,2034,KR012E,KR7000210005,DL,KR,KRW,50203015.0,1.0,469220970.0,0.0003395229289883346,6249584
34726,2023-12-18,2034,KR30T7,KR7456040005,OCI,KR,KRW,55201000.0,1.0,401384102.0,0.00029043694692586404,BP68ZH4
34727,2023-12-18,2034,KR204H,KR7019170000,SHIN POONG PHARM.,KR,KRW,20103015.0,1.0,365941523.0,0.00026479110199915403,6806116
34728,2023-12-18,2034,KR518P,KR7071051007,KOREA INVESTMENT 1P,KR,KRW,30202015.0,1.0,200268688.0,0.00014491213283671217,6671596
34729,2023-12-18,2034,KR188S,KR7011781002,KUMHO PETRO CHEMICAL PF.,KR,KRW,55201000.0,1.0,154981929.0,0.00011214315181681269,6494737
34730,2023-12-18,2034,KR189T,KR7005941000,NH INVESTMENT & SECURITIES.PF.,KR,KRW,30202015.0,1.0,143278776.0,0.0001036748841156513,6537159
34731,2023-12-18,2034,KR51IZ,KR7097951008,CJ CHEIL JEDANG 1P,KR,KRW,45102020.0,1.0,139565615.0,0.00010098808327099755,B24GTQ6
34732,2023-12-18,2034,KR50AQ,KR7001041003,CJ PF,KR,KRW,50203000.0,1.0,90769609.0,6.567985124536504e-05,6186153
34733,2023-12-18,2034,KR50EU,KR7002791002,AMOREPACIFIC GROUP PF 1P,KR,KRW,40204035.0,1.0,44524093.0,3.2217124622347984e-05,6667498
34734,2023-12-18,2034,KR08O7,KR728513K010,SK CHEMICALS PRE,KR,KRW,55201010.0,1.0,49652052.0,3.592765712351069e-05,BD3HDJ8
34735,2023-12-18,2034,KR809S,KR7006801005,MIRAE ASSET SEC PF.,KR,KRW,30202015.0,1.0,43399326.0,3.140325608132898e-05,6252474
34736,2023-12-18,2034,KR089S,KR7019171008,SHIN POONG PHARM.PF.,KR,KRW,20103015.0,1.0,28689037.0,2.075905915307814e-05,6794749
34737,2023-12-18,2034,405180,TRAARCLK91H5,ARCELIK,TR,TRY,40202020.0,1.0,895116928.0,0.0006476963746560606,B03MP18
34738,2023-12-18,2034,ET020,TRETTLK00013,TURK TELEKOMUNIKASYON,TR,TRY,15102015.0,1.0,384077938.0,0.0002779144045279135,B2RCGV5
34739,2023-12-18,2034,B03MVZ,TRAMRDIN91F2,OYAK CIMENTO FABRIKALARI A S,TR,TRY,50101030.0,1.0,572817130.0,0.00041448392588313264,B03MVZ4
34740,2023-12-18,2034,ET027,TREKOAL00014,KOZA ALTIN ISLETMELERI,TR,TRY,55103025.0,1.0,674471287.0,0.000488039711611294,B3LP189
34741,2023-12-18,2034,TR304R,TREPEGS00016,PEGASUS HAVA TASIMACILIGI,TR,TRY,40501010.0,1.0,1029887975.0,0.0007452151633416228,B9J4ZK0
34742,2023-12-18,2034,B01GNH,TRETTRK00010,TURK TRAKTOR,TR,TRY,50204010.0,1.0,617696538.0,0.0004469581523769368,B03MYM2
34743,2023-12-18,2034,416441,TRAAEFES91A9,ANADOLU EFES,TR,TRY,45101010.0,1.0,780830860.0,0.0005650002825570226,B03MNV4
34744,2023-12-18,2034,TR806Y,TRAHEKTS91E4,HEKTAS TICARET,TR,TRY,55201000.0,1.0,929461720.0,0.000672547873461272,B03MTG1
34745,2023-12-18,2034,TR002M,TREAKSN00011,AKSA ENERJI URETIM,TR,TRY,65101015.0,1.0,190339874.0,0.00013772775654879736,B3Y1WH0
34746,2023-12-18,2034,ID8014,ID1000098007,BANK CIMB NIAGA,ID,IDR,30101010.0,1.0,207598700.0,0.00015021604571119354,B00ZNP0
34747,2023-12-18,2034,ID00OJ,ID1000106602,ANEKA TAMBANG,ID,IDR,55103025.0,1.0,901831946.0,0.000652555284903762,6053859
34748,2023-12-18,2034,ID00FA,ID1000068604,Gudang Garam Tbk PT,ID,IDR,45103010.0,1.0,616515455.0,0.0004461035342222147,6366999
34749,2023-12-18,2034,ID5099,ID1000135700,MITRA KELUARGA KARYASEHAT,ID,IDR,20101010.0,1.0,948249430.0,0.0006861424456053589,BYYMZ37
34750,2023-12-18,2034,ID3075,ID1000113905,ELANG MAHKOTA TEKNOLOGI,ID,IDR,40301035.0,1.0,575298797.0,0.0004162796317498455,B5NM8S1
34751,2023-12-18,2034,ID00LG,ID1000068703,BUMI RESOURCES,ID,IDR,60101040.0,1.0,625272394.0,0.0004524399551589264,6043485
34752,2023-12-18,2034,ID00C7,ID1000061302,Indocement Tunggal Prakarsa Tb,ID,IDR,50101030.0,1.0,1080308939.0,0.0007816991963968705,6454861
34753,2023-12-18,2034,ID210Y,ID1000143605,MNC DIGITAL ENTERTAINMENT,ID,IDR,40301010.0,1.0,422239572.0,0.0003055277265639274,BYW4PP7
34754,2023-12-18,2034,ID00PK,ID1000108103,Jasa Marga PT,ID,IDR,50206060.0,1.0,670245825.0,0.00048498221562050546,B28T1S7
34755,2023-12-18,2034,ID2142,ID1000165004,AVIA AVIAN PT,ID,IDR,50203010.0,1.0,439876939.0,0.000318289923665822,BPG9298
34756,2023-12-18,2034,ID2131,ID1000164700,CISARUA MOUNTAIN DAIRY,ID,IDR,45102020.0,1.0,396358211.0,0.00028680026966249256,BMZQ6M0
34757,2023-12-18,2034,ID00HC,ID1000094006,BUKIT ASAM TBK PT,ID,IDR,60101040.0,1.0,588953658.0,0.00042616013304468017,6565127
34758,2023-12-18,2034,ID00JE,ID1000108509,INDO TAMBANGRAYA MEGAH,ID,IDR,60101040.0,1.0,613858280.0,0.00044418083277339714,B29SK75
34759,2023-12-18,2034,ID0061,ID1000111602,Perusahaan Gas Negara PT,ID,IDR,65102020.0,1.0,715578432.0,0.0005177843717289954,6719764
34760,2023-12-18,2034,ID20SP,ID1000092703,BANK PAN INDONESIA,ID,IDR,30101010.0,1.0,241110627.0,0.00017446489292508353,6545248
34761,2023-12-18,2034,CL00OL,CLP3064M1019,COMP. SUDAMERICANA DE VAPORES,CL,CLP,50206030.0,0.4460824,471320223.0,0.0003410419244570314,2196338
34762,2023-12-18,2034,CL00C9,CLP3615W1037,Colbun SA,CL,CLP,65101010.0,1.0,1134585098.0,0.0008209728044752063,2309255
34763,2023-12-18,2034,CL9028,CL0002539816,CENCOSUD SHOPPING,CL,CLP,35101010.0,1.0,815337477.0,0.0005899688760819851,BK5XJM8
34764,2023-12-18,2034,CL9017,CL0002456714,PLAZA,CL,CLP,35101010.0,1.0,431467437.0,0.00031220490416984073,BYVW0G8
34765,2023-12-18,2034,CL00GD,CLP249051044,Cia Cervecerias Unidas SA,CL,CLP,45101010.0,1.0,820809591.0,0.0005939284352062035,2196189
34766,2023-12-18,2034,CL00KH,CL0002841873,BANCO ITAU CHILE,CL,CLP,30101010.0,1.0,732336358.0,0.0005299102153785019,BN100C1
34767,2023-12-18,2034,TH22U8,THA848010007,THAI LIFE INSURANCE,TH,THB,30301010.0,0.7273411,572629892.0,0.00041434844260714455,BMH11X9
34768,2023-12-18,2034,TH00Q0,TH0221B10Z05,BTS Group Holdings PCL,TH,THB,50206020.0,0.4154216,887910393.0,0.0006424818083269877,BDDW2W9
34769,2023-12-18,2034,TH510G,TH6068010Y02,MUANGTHAI CAPITAL,TH,THB,30201020.0,1.0,882355156.0,0.0006384621023503678,BFXP653
34770,2023-12-18,2034,TH00MW,TH0143010Z08,Land and Houses PCL,TH,THB,35101010.0,0.2382102,441681890.0,0.00031959596557226206,6581907
34771,2023-12-18,2034,TH30BO,TH5097010000,DIGITAL TELECOM.IFCF.,TH,THB,35102025.0,0.5239174,960903809.0,0.0006952990095641446,BH6XVN1
34772,2023-12-18,2034,TH21T6,TH0991010008,SIAM GLOBAL HOUSE,TH,THB,40401025.0,1.0,1083370576.0,0.0007839145619244151,B435YH4
